!CSV A.01.01
!Agilent Technologies,N5227A,US51270345,A.09.80.20
!Agilent N5227A: A.09.80.20
!Date: Monday, November 26, 2018 16:21:43
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S12(REAL),S12(IMAG)
10000000,-0.025893837,0.033949319
10100003.344593,0.013957456,-0.037859138
10200006.689187,-0.036871575,-0.020807182
10300010.03378,0.003514349,0.015384212
10400013.378374,-0.052469309,-0.01082632
10500016.722967,-0.03726849,0.0098659266
10600020.067561,0.040693007,0.014034318
10700023.412154,-0.012222811,-0.0077396808
10800026.756748,-0.024634974,-0.016988738
10900030.101341,0.024779659,0.023197968
11000033.445935,0.0054261661,0.0082422104
11100036.790528,0.02043885,-0.0069172834
11200040.135122,0.03164291,0.0076137837
11300043.479715,-0.05874623,-0.0028533726
11400046.824309,0.028268144,0.015037607
11500050.168902,0.0098087406,0.015325875
11600053.513495,0.0070018047,-0.030507304
11700056.858089,0.034369405,-0.0038635973
11800060.202682,-0.026690576,-0.021752616
11900063.547276,0.037088152,0.015359073
12000066.891869,-0.040635668,0.019914962
12100070.236463,-0.023276875,0.011213918
12200073.581056,-0.03519991,0.01591271
12300076.92565,-0.049166597,-0.016449114
12400080.270243,0.018765058,-0.0036177773
12500083.614837,0.014890392,0.017602209
12600086.95943,-0.005816719,-0.030131053
12700090.304024,-0.012447284,-0.029513752
12800093.648617,-0.0052335854,0.019386625
12900096.99321,-0.017232994,0.0087114312
13000100.337804,-0.0076618628,-0.0022031001
13100103.682397,-0.0075042821,0.0054594544
13200107.026991,-0.012918958,-0.01138432
13300110.371584,-0.0099883927,-0.02615539
13400113.716178,0.0052160225,0.0010593882
13500117.060771,0.00094463356,-0.0069562658
13600120.405365,0.0056934264,0.031534437
13700123.749958,0.012066404,-0.0094891898
13800127.094552,-0.032958332,-0.01714739
13900130.439145,0.02745338,-0.041067518
14000133.783739,0.0072091562,-0.016623922
14100137.128332,-0.018004091,0.011991798
14200140.472926,-0.033889208,-0.021763302
14300143.817519,0.0029744629,-0.012825399
14400147.162112,-0.017125299,-0.018076394
14500150.506706,-0.014049614,0.0076686339
14600153.851299,0.02221342,0.029636271
14700157.195893,0.015219971,0.02341887
14800160.540486,0.022422425,0.0083810342
14900163.88508,0.0030384841,0.0043538562
15000167.229673,-0.0045217844,0.022709254
15100170.574267,-0.0014956335,-0.0059321658
15200173.91886,-0.016068809,-0.024774095
15300177.263454,0.0019397622,0.010590885
15400180.608047,-0.0084763682,-0.023484623
15500183.952641,0.015117977,-0.0027937393
15600187.297234,0.0056260088,0.029294534
15700190.641827,0.0071526812,0.01514872
15800193.986421,0.035588529,-0.0064046904
15900197.331014,-0.011896077,-0.0069241691
16000200.675608,0.0033292477,-0.0071308939
16100204.020201,0.030766055,-0.0028289815
16200207.364795,-0.019296048,0.0046235602
16300210.709388,0.0076903026,0.022326933
16400214.053982,0.0076342919,-0.015116232
16500217.398575,-0.0046230182,0.019074202
16600220.743169,-0.01050676,-0.023665182
16700224.087762,-0.012253825,0.0054920265
16800227.432356,0.0034552165,-0.014106121
16900230.776949,0.013906517,-0.030122673
17000234.121543,-0.0013823222,-0.0017450808
17100237.466136,-0.013128024,-0.018206352
17200240.810729,0.018924454,0.0075795115
17300244.155323,-0.0069654887,-0.027415544
17400247.499916,-0.00080432295,-0.0046811407
17500250.84451,-0.018651661,0.035315469
17600254.189103,-0.012678612,0.0035728482
17700257.533697,-0.029284334,0.0016540464
17800260.87829,0.0098999934,-0.01479242
17900264.222884,-0.0020147201,-0.01082194
