!CSV A.01.01,,,,,,,,
!Agilent Technologies,N5227A,US51270345,A.09.80.20,,,,,
!Agilent N5227A: A.09.80.20,,,,,,,,
!Date: Monday, November 26, 2018 16:00:59,,,,,,
!Source: Standard,,,,,,,,
!,,,,,,,,
!BEGIN CH1_DATA,,,,,,,,
!Freq(Hz),S11(REAL),S11(IMAG),S12(REAL),S12(IMAG),S21(REAL),S21(IMAG),S22(REAL),S22(IMAG)
12700090.304024,0.99969351,-0.022369049,0.0001075898,0.0002132041,0.0001379794,4.0173059e-006,0.999888,-0.021669099
12800093.648617,0.9992314,-0.022133419,-6.1099934e-005,-2.3700032e-007,-5.7113954e-005,9.8302394e-007,0.99973482,-0.021916352
12900096.99321,0.99960369,-0.022420414,-8.6186395e-005,5.0251107e-005,0.0001253491,-0.0001257963,0.99991447,-0.021509428
13000100.337804,0.99938148,-0.02242057,-0.0001252252,-2.6216851e-006,0.0002584059,3.5464389e-005,0.99966252,-0.021858418
13100103.682397,0.9993335,-0.023109328,-0.0001516569,0.0001469057,5.5312835e-006,0.0001180878,0.9999038,-0.021780033
13200107.026991,0.99956703,-0.023111884,9.2961935e-005,8.1814185e-005,1.4699348e-005,-0.0001961997,0.99951702,-0.022590255
13300110.371584,0.999479,-0.023154289,8.0396021e-005,-0.0002349322,3.0545219e-005,-0.0001035467,0.99990541,-0.02248943
13400113.716178,0.99980873,-0.023474146,0.000217263,-0.0001736859,-0.0001603246,3.0724095e-005,0.9997862,-0.022535346
13500117.060771,0.99938822,-0.023710866,-8.1904233e-005,-0.0001330609,-0.0001737127,-0.0001831347,0.99972135,-0.022984948
13600120.405365,0.99958622,-0.023756783,-0.000197623,-8.5974869e-005,1.2728589e-005,-0.0001595605,0.99984348,-0.023128431
13700123.749958,0.99931711,-0.024051171,0.0001276352,0.0001480163,0.0001470916,-4.4184213e-005,0.99961537,-0.023403028
13800127.094552,0.99973089,-0.023691127,-3.4899243e-005,0.000189982,-6.5610337e-005,0.0001410348,0.99932295,-0.023498779
13900130.439145,0.99930608,-0.024352772,3.569281e-005,-0.000171894,-3.0528408e-005,-9.4881136e-005,0.99980503,-0.023835333
14000133.783739,0.99901646,-0.024310227,0.0001466686,8.863298e-005,2.0342246e-005,-5.5543765e-005,0.99946129,-0.023759456
14100137.128332,0.9995209,-0.024176491,-3.1362812e-005,-8.0666789e-005,-6.6306828e-005,-5.113388e-005,0.99954391,-0.02407538
14200140.472926,0.99957979,-0.024816312,-0.0001062875,3.8397338e-005,1.8241824e-005,-6.6538218e-005,0.99977404,-0.024211925
14300143.817519,0.99935025,-0.024770439,0.0001379823,2.0019821e-005,2.1472988e-006,-9.0957627e-005,0.99979788,-0.024571555
14400147.162112,0.9992466,-0.024908848,0.000157796,3.3377786e-005,-1.9181183e-005,-1.1877277e-005,0.99993986,-0.024508325
14500150.506706,0.99945748,-0.024968842,-2.5476022e-005,3.8560742e-005,-0.0001300797,-0.0001413562,0.9998191,-0.024703912
14600153.851299,0.99926025,-0.025316741,0.0001463402,4.6986628e-005,7.1890518e-006,-0.0001432901,0.99986106,-0.024752213
14700157.195893,0.99933028,-0.025175123,-4.9718412e-005,-2.4310579e-005,6.6356988e-005,-6.6822031e-005,0.99996006,-0.025146591
14800160.540486,0.99944854,-0.02560043,-5.0789626e-005,3.8702568e-005,-0.0001508415,0.0001037783,0.99965119,-0.02486817
14900163.88508,0.99928266,-0.025708314,-3.0734598e-005,-3.956852e-005,1.6063463e-005,-2.5450832e-005,0.99950457,-0.025469743
15000167.229673,0.99941963,-0.025414592,2.9412426e-005,2.6950389e-005,-5.7092504e-005,1.6383317e-005,0.99988586,-0.025539216
15100170.574267,0.99928069,-0.025818666,-0.0001260816,-4.8252652e-005,2.3104443e-005,0.0001866175,1.0000972,-0.025584115
15200173.91886,0.99945927,-0.026330663,-0.0001308525,0.0001516625,-1.0811283e-005,5.2565014e-005,0.99960428,-0.025863599
15300177.263454,0.99949348,-0.026279073,0.0001517083,-2.2432403e-005,-0.0001122264,-5.3820953e-005,0.99910223,-0.02606166
15400180.608047,0.99912024,-0.026246503,6.9661575e-005,-9.8275588e-005,-8.9871712e-005,-2.6669006e-005,0.99949658,-0.026548056
15500183.952641,0.99944001,-0.026713766,4.6061687e-005,5.0880999e-006,-2.927035e-006,-5.1706222e-005,0.9997409,-0.02657588
15600187.297234,0.99938655,-0.026633363,2.3334887e-005,7.9529316e-005,3.8712966e-005,-5.2784111e-005,0.99960822,-0.026654387
15700190.641827,0.99946237,-0.026821041,8.0688296e-005,1.5025964e-005,0.0001083216,0.0001900578,0.99959236,-0.026820043
15800193.986421,0.99922627,-0.027235935,-6.2862011e-005,2.8344334e-007,9.8463242e-005,0.0001406799,0.99960679,-0.027110346
15900197.331014,0.99895477,-0.026927171,-8.7430693e-005,0.0001819007,9.4768009e-005,-0.0001058343,0.99955493,-0.027091635
16000200.675608,0.99955487,-0.027302049,6.4551299e-005,-1.8175489e-005,-3.6191654e-005,0.0001707042,0.99945372,-0.027344167
16100204.020201,0.99930245,-0.027466003,-5.2295814e-005,1.4336958e-005,4.2921532e-005,4.5902976e-005,0.99961406,-0.027458906
16200207.364795,0.99889433,-0.027514234,-2.9504814e-005,-8.6043321e-005,-3.4174849e-005,-3.960227e-005,0.99977636,-0.027544659
16300210.709388,0.99913096,-0.027643565,6.6173881e-005,8.3696214e-005,-6.0132999e-005,4.7549998e-005,0.99968064,-0.028003886
16400214.053982,0.99943137,-0.027595958,0.0001123601,-4.5094192e-005,-0.0001119205,3.5980283e-005,0.99952745,-0.028081937
16500217.398575,0.99933267,-0.028158436,2.6008298e-005,-0.0001207852,-2.4976489e-005,-2.4853754e-005,0.99941373,-0.028064711
16600220.743169,0.99925989,-0.028014472,0.0001003112,-2.502968e-005,0.0001344115,-5.0416947e-005,0.99946725,-0.028630504
16700224.087762,0.99919748,-0.028503699,1.136369e-005,-1.2271245e-005,9.2315466e-005,-1.2985784e-005,0.99967808,-0.028432814
16800227.432356,0.99924588,-0.028389687,4.0763378e-005,-0.0001078366,0.0001025425,-0.0002940504,0.99948901,-0.028843222
16900230.776949,0.9990958,-0.028803634,-5.5125074e-005,-4.8738471e-005,-8.9420791e-005,-4.2045551e-005,0.99926996,-0.028899437
17000234.121543,0.99923456,-0.028865594,5.1975501e-005,0.0001871324,-2.0774047e-005,-8.2951039e-005,0.99991977,-0.029183803
17100237.466136,0.99901056,-0.029263668,-6.5585176e-005,0.0001423848,-6.5564571e-005,6.2579806e-005,0.99954146,-0.029122781
17200240.810729,0.99928707,-0.029229911,-8.9209439e-005,-5.2771367e-005,7.6572811e-005,1.566888e-005,0.99970698,-0.029233959
17300244.155323,0.99937546,-0.029541759,1.197186e-006,-4.408765e-005,-0.000108881,0.0001136659,0.99956012,-0.029484414
17400247.499916,0.99915093,-0.029241966,5.1765084e-005,-0.0001093956,5.6475528e-006,5.0540435e-005,0.99963665,-0.029761758
17500250.84451,0.99897105,-0.029776026,3.2383767e-005,5.9378435e-005,-5.3829492e-005,0.0001392041,0.99950916,-0.030120285
17600254.189103,0.99941736,-0.029786237,6.5398453e-005,7.8103316e-005,6.5540582e-005,5.3928366e-006,0.99957865,-0.030045565
17700257.533697,0.99914384,-0.029725946,-9.8496181e-005,-0.0001175805,4.9902501e-005,-1.4916395e-005,0.99924934,-0.030242741
17800260.87829,0.99913365,-0.030231699,-6.7062574e-005,-7.2385064e-006,2.8463424e-005,3.2045547e-005,0.9998185,-0.030664269
17900264.222884,0.99904388,-0.030398123,5.2236621e-005,-1.9473622e-005,0.0001529655,3.9194576e-005,0.99929982,-0.030280901
18000267.567477,0.99900842,-0.030125856,-5.6577504e-005,1.0535135e-005,-2.0769436e-005,-5.2473122e-005,0.99945331,-0.030564191
18100270.912071,0.99921989,-0.030709349,7.4289062e-005,1.8382574e-005,-8.3407263e-005,3.8546259e-005,0.99950838,-0.030982194
18200274.256664,0.99886793,-0.030769164,-4.1657557e-005,-2.1422111e-005,-5.3586487e-006,6.1623003e-005,0.99936384,-0.031067349
18300277.601258,0.99923772,-0.031304959,5.4304528e-006,1.7035532e-005,-8.1813872e-005,-0.0001021367,0.9996295,-0.031326022
18400280.945851,0.99910015,-0.03098591,0.0001388895,-9.3774279e-006,-3.952187e-005,8.5858584e-005,0.99972379,-0.031284001
18500284.290444,0.99917948,-0.031236686,3.082968e-005,6.0104717e-006,2.7706743e-005,-1.4486439e-005,0.99981779,-0.031298999
18600287.635038,0.9991526,-0.031460874,-3.301477e-005,-1.0788593e-005,0.0001286259,-5.2699546e-005,0.99969596,-0.031672154
18700290.979631,0.99918514,-0.03160274,7.0003072e-005,1.142846e-005,-3.4780023e-005,-5.02002e-005,0.9993425,-0.031893663
18800294.324225,0.99886847,-0.031709097,0.0001606464,2.9393782e-006,-2.7105787e-005,-2.2352966e-005,0.99933064,-0.032243036
18900297.668818,0.99893838,-0.031840131,-9.3128983e-005,0.0001128175,3.3787146e-005,1.5926269e-005,0.99926126,-0.032399815
19000301.013412,0.99901706,-0.031862479,-1.1940864e-005,-3.4017619e-005,6.5461158e-005,-3.5110585e-005,0.99921829,-0.032568809
19100304.358005,0.99900353,-0.032036599,-4.8568083e-005,-5.2267726e-005,0.0001210536,-5.3536271e-005,0.99946958,-0.032595973
19200307.702599,0.99927193,-0.032188945,1.7237902e-005,4.2350977e-005,-1.8302471e-005,-0.0001615274,0.9994716,-0.032822382
19300311.047192,0.99899745,-0.032459464,-1.3919287e-005,-6.8808433e-005,8.4629704e-005,-5.333966e-005,0.99922669,-0.032976627
19400314.391786,0.99914896,-0.032652453,8.6002627e-005,3.0260571e-005,0.0001624541,0.0001334046,0.99953365,-0.033284359
19500317.736379,0.99891025,-0.032833863,-2.5420108e-005,8.7409448e-005,6.4956839e-005,1.8473931e-005,0.99949563,-0.03359291
19600321.080973,0.99911904,-0.032782059,-3.9091083e-005,-7.8300502e-005,6.6573535e-005,-0.0001293604,0.99954695,-0.033378366
19700324.425566,0.99877685,-0.03307227,5.1164312e-005,7.4285694e-005,-2.3103519e-005,2.700165e-005,0.99927384,-0.033720609
19800327.77016,0.99898839,-0.033186998,8.9665511e-005,1.0948937e-005,7.0315655e-005,-3.0441146e-005,0.99934071,-0.034037672
19900331.114753,0.99875665,-0.033255123,3.7468337e-005,2.3995774e-005,9.6600961e-005,1.1688635e-005,0.99948233,-0.034135371
20000334.459346,0.99883848,-0.033557136,-9.9266719e-005,-9.5158903e-005,-3.8435501e-005,-3.0703246e-005,0.99946427,-0.034320325
20100337.80394,0.99867022,-0.033825047,-1.3195022e-005,-1.6062657e-007,4.0346491e-005,6.123136e-005,0.99936718,-0.034498446
20200341.148533,0.99887598,-0.034037013,-0.0001258407,7.8078236e-005,-7.5451804e-005,1.6753307e-005,0.99947685,-0.034521576
20300344.493127,0.99893075,-0.033900749,-3.1018208e-005,-4.0632003e-005,-2.1066187e-005,6.8272425e-006,0.99962026,-0.03475925
20400347.83772,0.99886507,-0.034434415,1.0291047e-005,1.3615033e-005,-1.0523879e-005,3.3615561e-005,0.99924147,-0.034941755
20500351.182314,0.9990685,-0.034427874,-5.205581e-005,-5.9837537e-005,-0.0001027871,2.0051273e-005,0.99930561,-0.035104457
20600354.526907,0.99900311,-0.034403287,-2.310014e-006,6.0595383e-005,4.4558194e-005,0.0001397073,0.99935186,-0.035317987
20700357.871501,0.99890393,-0.034714516,-9.1846887e-005,5.8988611e-005,-5.2189283e-005,-8.966359e-005,0.99925828,-0.035563942
20800361.216094,0.99895436,-0.034887876,-4.3832704e-005,8.7803935e-005,-6.1052024e-006,-8.9096451e-005,0.99932659,-0.035530247
20900364.560688,0.99919307,-0.034860525,6.1860652e-007,7.9843827e-005,-1.2865736e-005,-4.6203142e-005,0.99934334,-0.035835844
21000367.905281,0.999156,-0.034927472,-6.2201558e-005,3.6128236e-005,0.0001214665,7.7607392e-006,0.99921679,-0.03583977
21100371.249875,0.99885935,-0.035186615,-3.5187972e-005,7.8896592e-005,4.189766e-005,3.2340045e-005,0.99899125,-0.035978828
21200374.594468,0.99898911,-0.03534063,-5.7510442e-005,9.5674122e-006,-4.516734e-005,5.3809195e-005,0.99925911,-0.036295973
21300377.939062,0.99882138,-0.03571374,-1.5049365e-005,5.149412e-005,6.5574874e-005,4.1122064e-005,0.99924022,-0.036535408
21400381.283655,0.99868137,-0.035592474,7.7229561e-005,4.4984194e-005,-2.4447419e-005,6.1114981e-005,0.99923307,-0.036483731
21500384.628248,0.99896187,-0.035896271,1.8384133e-005,-9.6202297e-005,9.7620388e-005,4.1208743e-005,0.99925077,-0.03693305
21600387.972842,0.99881923,-0.036047988,-2.8118448e-006,-4.6672227e-005,8.9194567e-005,-3.8931699e-005,0.99912363,-0.036980137
21700391.317435,0.99879056,-0.036066283,2.1669439e-007,-8.8543111e-006,2.0745356e-005,-0.0001272109,0.9993211,-0.036947086
21800394.662029,0.99886626,-0.036300167,4.3324708e-005,1.5081378e-005,-2.2407756e-005,6.9143047e-005,0.99933863,-0.037229311
21900398.006622,0.99886644,-0.036459882,4.1392625e-005,-0.0001227981,7.2147493e-005,3.158913e-005,0.99934727,-0.037633821
22000401.351216,0.99884307,-0.036536857,4.1898918e-005,-4.9884988e-005,-7.7329358e-005,3.5556644e-005,0.99922597,-0.037475191
22100404.695809,0.99883485,-0.036835618,-3.2240736e-005,-5.2228697e-005,-8.1264108e-005,3.8047103e-005,0.99922818,-0.037910149
22200408.040403,0.99882483,-0.036978561,1.3732565e-006,5.1982905e-005,-2.843382e-005,4.8144651e-005,0.99915951,-0.038000185
22300411.384996,0.99872804,-0.03722696,5.0044233e-005,-1.0228269e-005,-0.0001359514,0.0001444853,0.99922335,-0.03830535
22400414.72959,0.99878877,-0.037202742,-2.064247e-005,-1.4820852e-005,-3.6306836e-005,5.9736933e-005,0.99927002,-0.038493413
22500418.074183,0.9988156,-0.037404746,-2.3846404e-005,-5.5351902e-005,1.8915224e-006,-4.9401009e-005,0.99923557,-0.038548335
22600421.418777,0.99867994,-0.037689999,-5.5152464e-005,-0.0001307048,1.0086169e-005,-4.9338872e-005,0.99936193,-0.038831282
22700424.76337,0.99882829,-0.037872653,2.8926163e-006,3.8205741e-005,5.0488241e-005,-2.6369378e-005,0.99919856,-0.038733441
22800428.107963,0.9987551,-0.037781797,-2.1259832e-005,7.4203424e-005,-8.5864631e-005,-2.9348033e-005,0.99913889,-0.039041322
22900431.452557,0.99892503,-0.038057644,6.8935806e-005,7.1199953e-005,1.7961653e-005,-3.4456654e-005,0.99923646,-0.039108898
23000434.79715,0.99875689,-0.038200408,-0.0001056109,8.0817968e-005,2.0571635e-005,-4.3161377e-005,0.99919403,-0.039497353
23100438.141744,0.99864972,-0.038363587,-5.7521383e-006,-2.5435256e-005,-3.8890681e-005,-4.9333098e-006,0.99941051,-0.039771356
23200441.486337,0.99883443,-0.038573407,-5.7773959e-005,8.4827028e-005,7.5080075e-005,-1.194947e-005,0.99916315,-0.039722797
23300444.830931,0.99860489,-0.038677458,6.0884115e-005,-1.5995485e-005,4.5643625e-005,-9.7687203e-005,0.99924171,-0.040144041
23400448.175524,0.99866903,-0.038866103,-3.0102796e-005,7.1590068e-005,7.3234602e-005,-3.8235044e-005,0.99910945,-0.040221091
23500451.520118,0.9986437,-0.038963675,-1.9959401e-005,-8.1014558e-005,-8.2711711e-005,1.0130827e-005,0.99900979,-0.040556982
23600454.864711,0.99865925,-0.039185796,1.3502113e-005,7.2573221e-007,9.9466874e-005,4.5952143e-005,0.99904907,-0.040557079
23700458.209305,0.99881852,-0.039499104,-4.6685203e-005,-2.3027376e-005,3.64843e-005,5.1188767e-005,0.99902862,-0.040447518
23800461.553898,0.99869156,-0.03931522,-1.5412934e-005,-5.4584892e-005,-0.0001137224,2.4649089e-005,0.99895346,-0.040992957
23900464.898492,0.99862695,-0.039603449,6.1374245e-005,-9.2619324e-005,-3.3814715e-005,-7.2618066e-005,0.99897641,-0.041052599
24000468.243085,0.99868977,-0.039747041,-8.0966194e-005,-2.5129017e-005,-7.6946468e-005,9.5181422e-005,0.9990989,-0.041013125
24100471.587679,0.99866432,-0.040057942,5.496684e-005,-1.6738724e-005,7.5288908e-006,-6.9711583e-005,0.99897051,-0.041180529
24200474.932272,0.99869609,-0.040018391,3.7767346e-005,-4.3413842e-005,2.8199941e-006,-1.8812636e-005,0.99892062,-0.041403107
24300478.276865,0.99859148,-0.04041883,-6.5084547e-005,-4.1414722e-005,6.0740836e-006,2.8064249e-005,0.99908376,-0.041671026
24400481.621459,0.99859774,-0.040350199,4.0832256e-005,-6.3379826e-005,-4.6377863e-005,6.7804881e-006,0.99909121,-0.041843969
24500484.966052,0.99871057,-0.040592652,-4.7857378e-005,5.7807134e-005,-4.4016342e-005,0.0001280041,0.99901462,-0.041993327
24600488.310646,0.99856395,-0.040531233,-6.3673957e-005,3.928845e-005,-2.0978167e-005,-3.1423875e-005,0.9992047,-0.042235892
24700491.655239,0.99854404,-0.041049171,-2.4675743e-005,3.142744e-005,-9.6637459e-006,7.6116863e-005,0.99908787,-0.042396381
24800494.999833,0.99860054,-0.041255444,-4.5987981e-005,1.7089014e-005,-0.0001130623,-4.2185373e-005,0.99907595,-0.042505492
24900498.344426,0.99864084,-0.041059908,-3.3412965e-005,-6.5164359e-006,-5.4834669e-005,0.0001112747,0.99902284,-0.042854566
25000501.68902,0.99835658,-0.041378845,-4.5301971e-005,6.4418506e-005,-1.2536435e-005,-2.8912544e-005,0.99917817,-0.043123215
25100505.033613,0.9987151,-0.041596971,1.0899448e-005,1.6248596e-005,-1.9105093e-005,7.5821161e-005,0.9990831,-0.043062754
25200508.378207,0.99850249,-0.041597281,3.8405724e-006,-7.738408e-005,9.7357566e-005,3.8854563e-005,0.99887997,-0.043150142
25300511.7228,0.99860471,-0.041866727,-6.517773e-005,-7.4025476e-005,3.8685983e-005,-5.1346284e-005,0.9989689,-0.043186579
25400515.067394,0.99859136,-0.041991424,2.3771398e-005,2.5585419e-005,9.3901799e-005,1.6395499e-005,0.9988392,-0.043566678
25500518.411987,0.99851823,-0.042053994,9.561184e-006,6.4202293e-005,-6.0721886e-005,5.2182575e-005,0.99880534,-0.043735642
25600521.75658,0.99870092,-0.042412754,3.4552042e-005,-2.2355132e-005,2.3429498e-005,-8.0260557e-005,0.99895149,-0.043784246
25700525.101174,0.99860764,-0.042393763,-0.0001127759,-4.3939049e-006,-2.024003e-005,2.2314305e-005,0.99884647,-0.044063482
25800528.445767,0.99857014,-0.042724408,2.1508558e-005,-3.8256581e-005,-9.8710016e-006,2.6589207e-005,0.99886578,-0.044233546
25900531.790361,0.99839276,-0.04270586,-4.5094414e-005,3.180862e-005,0.0001062261,7.0001348e-005,0.99890667,-0.04443983
26000535.134954,0.9985159,-0.043005988,-4.6246991e-005,-3.9887414e-005,-3.569444e-005,9.0670519e-006,0.99902409,-0.044560168
26100538.479548,0.99841768,-0.043105766,7.8621042e-006,4.9921531e-005,5.1869734e-005,-5.8357913e-005,0.9989934,-0.044779837
26200541.824141,0.99860561,-0.0432107,7.7990489e-006,-6.6383636e-006,4.7593068e-005,1.0566933e-005,0.99868208,-0.044870697
26300545.168735,0.9984467,-0.043511767,4.8985061e-005,1.5557654e-005,8.7980516e-005,-7.9801193e-006,0.99877828,-0.045115542
26400548.513328,0.99854976,-0.043674901,-4.8808834e-005,4.636298e-005,-3.0251651e-005,-5.6610246e-005,0.9987759,-0.045204435
26500551.857922,0.99834579,-0.043881129,6.9724103e-007,-2.8743782e-005,-1.0514731e-005,-3.7009453e-005,0.99883401,-0.045440365
26600555.202515,0.99855667,-0.043885089,2.8955857e-005,4.2075084e-005,-1.1801607e-005,9.0222653e-005,0.99854934,-0.045492284
26700558.547109,0.99825329,-0.044056684,-5.7542027e-005,-7.7285276e-006,4.3004187e-005,6.2197188e-007,0.99881387,-0.045827325
26800561.891702,0.99846792,-0.04425953,-1.6595995e-005,3.3104689e-006,-7.6881252e-006,4.1227529e-005,0.99889076,-0.045865525
26900565.236296,0.99833488,-0.044309773,2.7580007e-005,-1.0858236e-005,-1.9831956e-005,4.0670664e-005,0.99863565,-0.046284925
27000568.580889,0.99835438,-0.044624057,3.464731e-005,1.2855785e-005,1.8142115e-005,-1.9586751e-005,0.99891055,-0.046303149
27100571.925482,0.99844801,-0.04482368,2.7502168e-005,-3.8371698e-005,5.2329338e-005,1.6837921e-006,0.99866432,-0.046513852
27200575.270076,0.99824876,-0.044849087,-2.7825097e-005,4.3373551e-005,-4.8375303e-005,-2.9117618e-005,0.99861145,-0.046714112
27300578.614669,0.9984445,-0.04514157,4.8435479e-005,2.0746003e-005,4.8536847e-005,1.8195222e-005,0.99889261,-0.046718575
27400581.959263,0.99837714,-0.045181807,2.3954695e-005,4.0110999e-006,2.9850664e-005,5.2169617e-006,0.99905628,-0.046864416
27500585.303856,0.99842429,-0.045368839,-8.4160729e-007,-8.0342936e-005,3.4145429e-005,2.945133e-005,0.99876702,-0.047246296
27600588.64845,0.99847585,-0.045583751,-6.3351462e-007,2.1603051e-005,2.3686323e-005,6.116094e-006,0.99888951,-0.047314335
27700591.993043,0.99826115,-0.045678746,-5.1137489e-005,3.9162231e-005,-8.1137034e-005,-8.5999534e-005,0.9988023,-0.047479704
27800595.337637,0.99824834,-0.045790371,1.949433e-005,-6.3089588e-005,-6.9311541e-006,-3.5498106e-005,0.99872303,-0.047676753
27900598.68223,0.99836516,-0.045987122,5.1148992e-005,1.4184342e-005,8.75563e-006,4.6807527e-005,0.99876493,-0.047792394
28000602.026824,0.99835217,-0.046068434,-3.8168921e-005,-2.9029796e-005,2.5024874e-005,5.1747364e-005,0.99872297,-0.04802658
28100605.371417,0.99843943,-0.046189774,-2.7884753e-005,-1.5662577e-005,-3.0579609e-005,3.0450245e-005,0.99875081,-0.048261836
28200608.716011,0.9984867,-0.046424288,5.5173256e-005,1.5759764e-005,8.4443245e-006,5.3758754e-006,0.99875963,-0.048138555
28300612.060604,0.99832433,-0.046551984,2.6260905e-005,-1.4042362e-005,-1.9278656e-005,-2.1721706e-005,0.99858755,-0.048509236
28400615.405197,0.9984104,-0.046771571,-1.9233397e-005,2.0183657e-005,-7.4255157e-005,2.0458197e-006,0.9985767,-0.048720509
28500618.749791,0.99829203,-0.047058288,9.8012624e-006,4.583089e-005,-2.473144e-005,2.3380701e-006,0.998878,-0.048985373
28600622.094384,0.99821466,-0.047208171,5.0333278e-005,3.9227296e-005,1.4163683e-005,1.8521592e-005,0.99870276,-0.049124323
28700625.438978,0.99833977,-0.047294479,-4.4445718e-005,4.7412774e-005,2.5029796e-005,4.3411561e-005,0.99879044,-0.049231254
28800628.783571,0.99828959,-0.047532301,3.3082604e-006,1.8668197e-005,-2.6029433e-005,-1.7508542e-006,0.99851578,-0.0494559
28900632.128165,0.99834555,-0.047442202,1.1279017e-005,-3.8747512e-006,3.6187732e-005,1.546026e-005,0.99863309,-0.049551379
29000635.472758,0.99821758,-0.047655586,1.7346498e-005,1.8053141e-005,-4.3753746e-005,-1.0789335e-005,0.99865407,-0.049793806
29100638.817352,0.99826145,-0.047761872,-7.1533163e-006,-1.6571029e-006,-2.1264363e-005,8.2660343e-005,0.99873883,-0.05003972
29200642.161945,0.99830312,-0.048105896,-8.2115757e-006,-3.1567804e-005,1.4722254e-005,3.4140885e-005,0.99855798,-0.049922969
29300645.506539,0.99808592,-0.048239272,-8.6182454e-006,-5.4922846e-005,6.041145e-005,1.4084068e-005,0.998734,-0.05009136
29400648.851132,0.99835974,-0.0484186,1.7786506e-005,2.5659188e-005,-8.6497321e-006,9.2661576e-006,0.99865597,-0.050352283
29500652.195726,0.99820286,-0.04853018,-1.1550249e-005,1.5197164e-005,4.817146e-006,-5.668274e-005,0.99860048,-0.050531216
