!CSV A.01.01,,,,,,,,
!Agilent Technologies,N5227A,US51270345,A.09.80.20,,,,,
!Agilent N5227A: A.09.80.20,,,,,,,,
!Date: Monday, November 26, 2018 16:04:43,,,,,,
!Source: Standard,,,,,,,,
!,,,,,,,,
!BEGIN CH1_DATA,,,,,,,,
!Freq(Hz),S11(REAL),S11(IMAG),S12(REAL),S12(IMAG),S21(REAL),S21(IMAG),S22(REAL),S22(IMAG)
68401953.242583,-0.70040506,-0.61115181,-4.0062692e-005,1.62696e-005,-3.2009011e-005,3.5711662e-005,-0.58161598,-0.72778934
68501956.587177,-0.70258015,-0.60872376,4.2094402e-005,-1.680043e-005,-1.6794937e-005,3.9648105e-005,-0.58402646,-0.72591645
68601959.93177,-0.70498037,-0.60615057,3.4387285e-005,-3.0937929e-006,2.9737243e-005,3.5481211e-005,-0.58646703,-0.72396469
68701963.276364,-0.70742655,-0.60358679,-1.3082724e-005,4.4844979e-005,1.5058054e-005,-3.4939778e-005,-0.58896041,-0.72229677
68801966.620957,-0.70969212,-0.60111833,-1.4792806e-005,3.2864613e-005,6.8641916e-006,8.3563446e-006,-0.59139121,-0.72043669
68901969.965551,-0.71200764,-0.59864372,1.4060593e-005,-3.3049746e-005,-5.9598942e-006,-1.7237511e-005,-0.59374112,-0.71850079
69001973.310144,-0.71429724,-0.59618366,-4.1318246e-005,7.8419587e-005,1.1061057e-005,2.7519973e-005,-0.59619951,-0.71644527
69101976.654738,-0.7166419,-0.59354198,-1.8034871e-005,3.9590344e-005,2.4254761e-005,3.190319e-005,-0.59868371,-0.71476918
69201979.999331,-0.71891874,-0.59097779,5.408857e-005,2.1397156e-005,1.6289476e-006,-1.6170068e-005,-0.60086596,-0.71280831
69301983.343925,-0.72123545,-0.58836675,5.3095366e-005,2.4409172e-005,2.7034441e-005,-1.0618013e-005,-0.60348737,-0.71088773
69401986.688518,-0.72346765,-0.58595461,-2.5982437e-005,4.1960111e-006,-7.6335546e-006,-6.7514034e-006,-0.60576922,-0.7090466
69501990.033111,-0.72572583,-0.58333308,-3.5025449e-005,2.1254342e-005,1.0930907e-005,5.4601301e-006,-0.60820466,-0.70718873
69601993.377705,-0.72798604,-0.58063018,2.0314978e-005,1.3829145e-005,2.9454609e-006,1.1033856e-005,-0.61063814,-0.7052508
69701996.722298,-0.7303561,-0.57807195,-2.9911127e-005,4.7649832e-005,9.5880941e-006,2.7271479e-005,-0.61305618,-0.7032432
69802000.066892,-0.73245835,-0.57541019,-4.6728186e-005,1.7471488e-005,-1.7055472e-005,-3.522851e-005,-0.6153816,-0.70145935
69902003.411485,-0.73474312,-0.57286566,-2.8226648e-005,1.2094495e-005,-1.362705e-006,5.9657755e-006,-0.61781698,-0.69937581
70002006.756079,-0.73701966,-0.57024086,8.1445933e-006,-1.9463288e-005,-1.4297954e-005,8.1013422e-006,-0.62008142,-0.69750059
70102010.100672,-0.73916924,-0.5675782,-6.1209557e-006,-2.5806254e-005,8.5156498e-006,-4.1552317e-005,-0.62253368,-0.69550937
70202013.445266,-0.74146366,-0.56492114,-7.603523e-006,-5.0947682e-007,4.0285026e-006,-7.0504511e-006,-0.62483203,-0.69351459
70302016.789859,-0.74369264,-0.56230962,-9.0298199e-006,2.1442384e-005,-1.6510818e-005,1.9256982e-005,-0.62712985,-0.69156784
70402020.134453,-0.74586165,-0.55957747,1.6767932e-005,-3.847991e-005,4.2081465e-005,-2.7751488e-005,-0.62947458,-0.68958545
70502023.479046,-0.74812365,-0.55681586,2.9405019e-006,1.2365745e-005,-5.6343433e-006,5.5576979e-006,-0.63187861,-0.68761951
70602026.82364,-0.75033146,-0.5542534,-3.0937699e-005,-2.0829284e-005,-2.6061714e-005,5.3832155e-005,-0.6341511,-0.68558037
70702030.168233,-0.75246418,-0.5516187,-8.8286179e-006,5.5219534e-006,2.4009498e-005,4.0488339e-005,-0.63644648,-0.68364632
70802033.512827,-0.75459105,-0.54882002,-1.0419603e-005,-2.1979726e-005,1.5788362e-005,-6.7876408e-006,-0.63881338,-0.68166715
70902036.85742,-0.75686419,-0.54617226,-3.1204661e-005,3.1688556e-005,4.685235e-005,-2.1944115e-005,-0.64111698,-0.67955291
71002040.202013,-0.75892633,-0.54343295,3.6719528e-005,2.5026002e-005,-2.371441e-006,-1.3483401e-005,-0.64338207,-0.67760366
71102043.546607,-0.76106757,-0.54058462,-3.6464867e-006,-3.9797396e-005,4.1475105e-005,-2.9806486e-005,-0.64570373,-0.67552191
71202046.8912,-0.76320767,-0.53798753,2.5723964e-005,-4.8628162e-006,2.0473266e-005,2.8300698e-005,-0.64793599,-0.67349958
71302050.235794,-0.76519907,-0.53512323,-8.8898656e-007,2.2321583e-005,-1.1692135e-005,2.8669979e-006,-0.65028781,-0.67136532
71402053.580387,-0.76740211,-0.53241307,-1.0198468e-005,5.3523836e-006,3.0766343e-005,6.9717671e-006,-0.65251762,-0.66933942
71502056.924981,-0.76947993,-0.52959353,-1.1460206e-005,-4.0142073e-005,-6.9019688e-006,-1.7903705e-005,-0.65478879,-0.66721356
71602060.269574,-0.77155429,-0.52682614,-4.2143802e-006,4.031479e-005,-6.314076e-005,7.3947485e-006,-0.65706843,-0.66524458
71702063.614168,-0.77367336,-0.52404433,4.9093676e-005,-1.2242725e-005,-4.4138065e-005,-6.4754095e-006,-0.6592297,-0.66302353
71802066.958761,-0.77566779,-0.5213142,-2.0678966e-005,-1.8429258e-005,1.4773724e-005,6.356468e-006,-0.6615169,-0.66103834
71902070.303355,-0.77780634,-0.51836812,-2.8851942e-005,2.9708805e-005,-1.2134074e-005,-1.2152012e-005,-0.66387039,-0.65888292
72002073.647948,-0.77980483,-0.51566666,-9.045898e-006,-4.7285348e-006,-2.1336893e-005,-2.9378145e-005,-0.66607195,-0.65688688
72102076.992542,-0.78180134,-0.51269203,-2.3143293e-006,5.2518273e-005,-2.61224e-005,9.2590926e-006,-0.66831011,-0.65475672
72202080.337135,-0.78394598,-0.50989443,-3.3529679e-005,1.776823e-005,3.2069871e-005,-1.315689e-005,-0.67038959,-0.65258884
72302083.681728,-0.78593713,-0.50705475,4.0742998e-006,-1.7236545e-005,5.2499927e-006,-2.1097392e-005,-0.67275709,-0.65051955
72402087.026322,-0.78806436,-0.50418097,4.7349873e-005,-1.0200654e-005,-2.4523306e-005,-1.2885015e-005,-0.67496872,-0.64838403
72502090.370915,-0.78995264,-0.50119931,1.8848672e-005,-1.0004964e-005,-4.0543298e-005,5.9735547e-005,-0.67709541,-0.64624834
72602093.715509,-0.79199773,-0.498337,-1.6571912e-005,1.7974113e-005,6.9977755e-006,-9.803819e-006,-0.67936975,-0.64406687
72702097.060102,-0.79403126,-0.49555194,-4.7044139e-007,-1.1609021e-005,-9.3340947e-007,9.1118882e-006,-0.68139893,-0.64182603
72802100.404696,-0.79598778,-0.49269399,-1.5539006e-005,-3.597401e-006,5.6206782e-006,2.2108043e-005,-0.68360835,-0.63987541
72902103.749289,-0.79783839,-0.48975879,1.0985091e-005,1.6598873e-005,4.2352356e-005,-9.1971633e-006,-0.68583292,-0.63771939
73002107.093883,-0.79987937,-0.48678198,-2.7452515e-006,-9.571284e-006,1.2571076e-005,-2.0817801e-005,-0.68803,-0.63541335
73102110.438476,-0.80165875,-0.48385033,1.7421529e-005,5.2985747e-006,2.4111312e-005,-1.0661256e-005,-0.6901595,-0.63318783
73202113.78307,-0.80360663,-0.48092213,-6.0705052e-006,-1.6498279e-005,-1.3035742e-005,1.1970261e-005,-0.69247669,-0.63109511
73302117.127663,-0.80574632,-0.47795141,-3.1623116e-005,-4.4154771e-005,-1.1492621e-005,-9.7418379e-006,-0.69443077,-0.62890422
73402120.472257,-0.8075493,-0.47508442,-4.2048861e-005,-2.9442457e-005,-1.6311598e-005,-3.6801812e-005,-0.69660902,-0.62667364
73502123.81685,-0.80947477,-0.47223911,1.9501023e-005,5.4766811e-006,2.5725309e-005,1.7068332e-005,-0.69887209,-0.62439942
73602127.161444,-0.811441,-0.46935815,2.7313613e-006,-1.5473094e-006,-1.0302653e-005,5.8386708e-005,-0.70088506,-0.62211466
73702130.506037,-0.81330132,-0.46636453,3.9239036e-005,-1.3928934e-006,-3.0329918e-005,-3.0991416e-006,-0.70299369,-0.61985528
73802133.85063,-0.81533086,-0.46340781,1.0605555e-005,-5.5540073e-005,-1.5211133e-005,-2.7988652e-005,-0.70513916,-0.61760634
73902137.195224,-0.8171038,-0.46043861,7.238893e-006,1.5314672e-005,-3.0198059e-006,-3.5121541e-006,-0.70725489,-0.61528754
74002140.539817,-0.81898963,-0.45747855,5.9395497e-006,-1.3450603e-005,5.4476618e-007,-1.8087543e-005,-0.70940024,-0.61312377
74102143.884411,-0.82077831,-0.45449102,-1.1696774e-006,-3.1270793e-005,2.1066671e-005,2.7476522e-006,-0.71142906,-0.61079895
74202147.229004,-0.82266486,-0.45148259,1.9649684e-005,3.5072568e-005,4.5425008e-006,-1.5359004e-005,-0.71346825,-0.60854858
74302150.573598,-0.82456565,-0.44861487,-5.0242223e-005,-1.2842352e-005,1.081426e-006,1.3180346e-006,-0.71547157,-0.60617918
74402153.918191,-0.82629353,-0.44556493,-1.7344957e-005,-9.9916797e-006,3.765482e-005,2.7608758e-006,-0.71768177,-0.60405582
74502157.262785,-0.82818866,-0.44271731,2.1975669e-005,-2.4783743e-005,-1.2400038e-005,-1.6483902e-005,-0.71968341,-0.60164416
74602160.607378,-0.82992733,-0.43956667,1.026455e-005,1.8160972e-005,-8.6420659e-006,-3.3028291e-006,-0.72176713,-0.59927595
74702163.951972,-0.83168352,-0.43657717,1.575046e-005,-1.765323e-005,2.2290647e-005,-2.544585e-006,-0.72377747,-0.59687632
74802167.296565,-0.83354962,-0.43357137,-1.8407796e-005,-1.2405284e-005,-2.9534136e-005,3.3355787e-005,-0.72576451,-0.59453225
74902170.641159,-0.83533001,-0.43072614,-1.6895829e-005,-1.5036508e-005,2.5601892e-006,1.6692167e-005,-0.72786355,-0.59218186
75002173.985752,-0.83696419,-0.42742944,2.0484238e-006,1.5257322e-005,1.1099398e-005,8.992356e-006,-0.72996485,-0.58993578
75102177.330345,-0.83868355,-0.42450887,5.9366544e-006,-4.4801559e-006,1.3424043e-005,-2.5958256e-005,-0.73189449,-0.58754134
75202180.674939,-0.8405602,-0.42139909,2.9995681e-005,-1.0750439e-005,-1.4526833e-005,-7.9865404e-006,-0.73382324,-0.58514726
75302184.019532,-0.84227115,-0.41837481,2.0323163e-005,-6.1584874e-006,-3.8674698e-006,-1.5435913e-005,-0.73588616,-0.58266813
75402187.364126,-0.84400111,-0.41534433,-9.6771566e-007,2.0150669e-006,-9.1622303e-007,8.7452793e-007,-0.73780018,-0.58035791
75502190.708719,-0.84572983,-0.41230294,5.0777571e-006,-4.5757897e-005,-5.489585e-006,-2.4497494e-005,-0.73985803,-0.57800174
75602194.053313,-0.84741342,-0.4091574,-1.097466e-006,-8.04313e-006,-3.5296693e-005,4.9503042e-006,-0.74176306,-0.57562256
75702197.397906,-0.84904671,-0.40609309,2.4981124e-005,-4.3724381e-006,1.9497447e-005,-4.8901402e-005,-0.74377406,-0.57329321
75802200.7425,-0.85073537,-0.40294215,-1.7755829e-005,-2.7775955e-005,-4.5404399e-006,-8.1954258e-006,-0.74579525,-0.57094371
75902204.087093,-0.85236257,-0.39981461,-3.2029606e-005,1.2275558e-006,5.4844331e-005,-6.3485531e-006,-0.74766594,-0.56846529
76002207.431687,-0.85410219,-0.39665127,-1.3935062e-005,-2.3342358e-005,-4.5076587e-005,-1.2254157e-005,-0.74966782,-0.56594157
76102210.77628,-0.85572416,-0.39357385,1.366074e-005,1.4546934e-005,-3.9373434e-005,-4.5381685e-006,-0.75166196,-0.56365806
76202214.120874,-0.85723943,-0.39048314,-3.9309209e-005,8.5244228e-006,3.2119468e-005,1.7233226e-005,-0.75362283,-0.56123143
76302217.465467,-0.85890311,-0.38726088,-1.9095902e-005,1.4415939e-005,-1.6454891e-005,2.2248321e-005,-0.75550467,-0.55876482
76402220.810061,-0.86045414,-0.38413391,6.3549874e-006,3.0604566e-005,3.9131606e-005,7.8753437e-006,-0.75741649,-0.55636209
76502224.154654,-0.86207956,-0.38089815,8.151439e-006,-1.9785939e-006,-1.4903802e-005,-5.8132042e-007,-0.7592935,-0.5539068
76602227.499247,-0.86369938,-0.3778758,2.4497715e-005,1.3359344e-005,-3.527774e-006,-2.4508867e-005,-0.7612226,-0.55132532
76702230.843841,-0.8652665,-0.37465549,-6.5832855e-006,1.5727275e-005,-2.5533533e-005,1.1600611e-005,-0.763134,-0.5489713
76802234.188434,-0.86680847,-0.37151727,-3.2821938e-006,-1.8549918e-005,-1.3786394e-005,-3.5607223e-005,-0.76498824,-0.54632372
76902237.533028,-0.8683424,-0.36832532,5.7328307e-005,9.3320559e-006,2.2538409e-006,-1.7913479e-005,-0.76681602,-0.54394686
77002240.877621,-0.8699705,-0.36518872,-1.5358872e-005,-8.2580846e-006,-1.4012119e-005,-1.8993213e-005,-0.76864028,-0.54152846
77102244.222215,-0.87150431,-0.361927,3.7902159e-005,9.8970449e-006,-2.7068467e-005,-1.7951702e-006,-0.77047092,-0.53897941
77202247.566808,-0.87289512,-0.35874262,1.9491566e-005,1.3128659e-005,-1.1638008e-005,1.1441291e-005,-0.77246308,-0.53667021
77302250.911402,-0.87447089,-0.35548204,-5.0748798e-007,-3.236614e-006,-5.1658339e-005,-2.1378293e-005,-0.77424526,-0.5341627
77402254.255995,-0.87596029,-0.3522591,1.5970631e-005,-1.7132737e-005,1.4906524e-005,5.537071e-005,-0.77601278,-0.53161651
77502257.600589,-0.8774547,-0.34903789,-9.4873722e-006,-3.3450026e-006,-3.9218859e-005,7.7754248e-006,-0.7778157,-0.52889681
77602260.945182,-0.87883216,-0.34579003,-2.161171e-005,1.0117218e-006,6.455582e-006,-3.2918331e-005,-0.77978712,-0.52657759
77702264.289776,-0.88032734,-0.34252283,2.1801339e-005,1.9323737e-005,7.4311747e-006,-1.1445854e-005,-0.78150523,-0.52398622
77802267.634369,-0.88184744,-0.33934024,2.8708859e-005,1.0732289e-005,-1.5349857e-006,2.2449547e-005,-0.78331447,-0.52149493
77902270.978962,-0.88318372,-0.33600697,4.4910936e-005,-3.7541806e-005,8.8097977e-006,1.117824e-005,-0.78489584,-0.5188725
78002274.323556,-0.88454556,-0.33279994,1.2389917e-005,-5.1908206e-005,-7.2841954e-006,2.7740614e-005,-0.78689402,-0.51635313
78102277.668149,-0.88603228,-0.3295134,-1.3365922e-005,3.9313545e-005,2.3573486e-005,-2.3924307e-005,-0.78857893,-0.51377892
78202281.012743,-0.88732439,-0.32629523,-1.6300837e-006,3.5509972e-006,-5.8049409e-006,8.874048e-006,-0.79047269,-0.51133519
78302284.357336,-0.88873696,-0.32298097,1.1364777e-005,-2.6762282e-005,-6.6835755e-006,-1.4289908e-005,-0.79222864,-0.50881469
78402287.70193,-0.89009118,-0.31964952,3.4590132e-005,5.9665035e-006,2.4630388e-005,3.4219815e-005,-0.79384238,-0.50620419
78502291.046523,-0.89142936,-0.31633767,-1.0011803e-005,3.4276971e-005,1.6544482e-005,-2.5527403e-005,-0.79567587,-0.50365871
78602294.391117,-0.89282429,-0.31304744,-2.4413304e-005,1.3185409e-005,-1.2249928e-005,1.0207692e-005,-0.79743356,-0.50101054
78702297.73571,-0.89416987,-0.30966535,6.291395e-006,-1.5450036e-005,-3.9050647e-006,3.9609953e-005,-0.79911405,-0.49843022
78802301.080304,-0.8954215,-0.30638549,-2.9980256e-005,3.3889771e-006,3.3580038e-006,2.6923331e-005,-0.8007828,-0.49599972
78902304.424897,-0.89680374,-0.30303767,-5.5342869e-005,1.2970676e-005,-5.3056581e-005,-9.8537548e-006,-0.80245274,-0.4931758
79002307.769491,-0.89802521,-0.29965848,1.6338852e-005,4.2977885e-005,4.9547793e-006,-2.6742073e-005,-0.80424011,-0.49067008
79102311.114084,-0.89928001,-0.29637915,-3.4402172e-005,-8.4367512e-006,2.4956027e-005,-4.3757937e-005,-0.80593562,-0.48807824
79202314.458678,-0.90057498,-0.29297924,-1.6743323e-005,-2.9705157e-005,-6.2976695e-005,-2.9307961e-005,-0.80758369,-0.48536634
79302317.803271,-0.90190631,-0.28964165,2.7718331e-006,-3.6314814e-006,-4.5549663e-005,-3.7796279e-005,-0.80922097,-0.48282361
79402321.147864,-0.90308565,-0.2862187,1.5166113e-005,-3.2269523e-005,-3.2591266e-005,4.5256993e-006,-0.81090754,-0.48017257
79502324.492458,-0.90449828,-0.28289342,2.653549e-006,-8.1423341e-006,1.1040919e-005,-2.5489622e-005,-0.81256139,-0.47758591
79602327.837051,-0.90549362,-0.27950025,4.808528e-005,7.5966823e-006,-3.9230388e-005,1.617871e-005,-0.81421798,-0.47489893
79702331.181645,-0.90675235,-0.27615607,1.7500452e-005,4.4135697e-005,-7.0699562e-006,-4.8777463e-005,-0.81590068,-0.47229645
79802334.526238,-0.90790188,-0.27270296,-7.3688625e-007,-4.6027188e-005,-1.4561296e-005,3.7735586e-005,-0.81745398,-0.46968001
79902337.870832,-0.90920043,-0.26933244,4.3931682e-006,-1.104131e-005,-3.4090838e-006,-9.7664188e-006,-0.81909937,-0.46701735
80002341.215425,-0.91022068,-0.26596206,-2.1756989e-005,1.2132501e-006,-9.3410526e-006,-1.1395861e-005,-0.82077199,-0.46435046
80102344.560019,-0.91141737,-0.262492,-6.8804607e-006,-5.1604147e-006,1.2243467e-005,-1.6266216e-005,-0.82245302,-0.46182027
80202347.904612,-0.91257143,-0.25914931,-2.0544576e-005,-3.1502107e-006,-2.0710334e-006,-3.0097248e-005,-0.82385421,-0.45901331
80302351.249206,-0.91373271,-0.25576353,-3.7895781e-005,-3.8171161e-006,8.9863734e-006,-1.3778604e-005,-0.82552129,-0.45632717
80402354.593799,-0.91479135,-0.25231597,-3.8656901e-005,-1.3539409e-005,-3.9155289e-005,3.0089452e-005,-0.8271302,-0.45369416
80502357.938393,-0.91585898,-0.24886627,-2.0908808e-006,1.1980777e-005,-1.4969178e-005,1.7898885e-005,-0.82870269,-0.45106372
80602361.282986,-0.91686422,-0.24532481,6.2469207e-006,-1.0585854e-005,5.0800663e-006,-2.0205498e-006,-0.83020771,-0.44831064
80702364.62758,-0.91806179,-0.24203342,-3.2945445e-005,1.7070697e-005,-2.2258988e-005,1.5505579e-005,-0.83175498,-0.44573787
80802367.972173,-0.91906041,-0.23853153,2.1746013e-005,-2.2009344e-005,-3.867703e-005,1.1187212e-005,-0.83336318,-0.44296739
80902371.316766,-0.9201448,-0.23505098,3.1226362e-005,-4.2141678e-006,4.6834422e-005,4.4996355e-005,-0.83471471,-0.44027093
81002374.66136,-0.92114162,-0.2316692,-1.2491748e-005,3.6209633e-005,6.2359863e-006,-4.2671704e-008,-0.83637244,-0.43756092
81102378.005953,-0.92219347,-0.22811231,6.376441e-006,1.4864309e-005,1.9694548e-005,-4.1475443e-005,-0.83784103,-0.43484643
81202381.350547,-0.92323941,-0.22477959,2.7115835e-005,1.5986012e-006,6.803599e-007,-3.1875123e-005,-0.83942264,-0.4321917
81302384.69514,-0.92412561,-0.22119278,2.3206529e-005,-6.2574668e-007,-1.4818524e-005,3.182402e-005,-0.84088832,-0.42942816
81402388.039734,-0.92522627,-0.21771853,2.3948234e-005,-9.6000285e-006,7.6799934e-006,2.8314673e-005,-0.84233165,-0.42666513
81502391.384327,-0.92604399,-0.21425276,5.3511631e-005,-5.3649605e-006,-1.6277554e-005,-1.6282776e-005,-0.84386587,-0.42395827
81602394.728921,-0.92702949,-0.21070422,-6.1639412e-006,7.1994709e-006,3.116763e-005,2.4549399e-006,-0.84527773,-0.42118266
81702398.073514,-0.92805547,-0.20715283,-1.1672551e-005,1.1047798e-005,-1.5862772e-005,1.3071027e-005,-0.84678221,-0.41842258
81802401.418108,-0.92892545,-0.20375201,-1.5273743e-005,-9.6562408e-006,-5.4469433e-006,3.8894403e-005,-0.84820801,-0.41572541
81902404.762701,-0.92987615,-0.20018117,3.3439559e-005,1.0304256e-005,4.7284426e-005,-4.5945926e-005,-0.8496117,-0.4129633
82002408.107295,-0.93076235,-0.19671561,-2.2839713e-006,9.2252803e-006,-2.0058533e-005,3.4898352e-005,-0.85113186,-0.41013664
82102411.451888,-0.93161005,-0.19320959,1.1858283e-005,-4.945165e-005,-1.0444518e-005,-2.4762765e-005,-0.8525244,-0.40748763
82202414.796481,-0.93242121,-0.18964174,-1.2603744e-005,-1.5164529e-005,6.0799639e-006,-5.8072842e-006,-0.85401642,-0.40465483
82302418.141075,-0.93337488,-0.18610641,-8.5995434e-006,1.6304652e-005,2.7018772e-005,-1.2644416e-005,-0.85534304,-0.40191308
82402421.485668,-0.93422657,-0.1826188,-5.1823727e-006,-4.1831088e-005,-3.4904617e-005,4.9653729e-005,-0.85678631,-0.39901939
82502424.830262,-0.93497074,-0.17913538,-3.2245991e-006,1.125304e-005,-3.7445399e-005,5.7444154e-006,-0.85811597,-0.39633656
82602428.174855,-0.93581915,-0.17560583,2.489654e-006,-9.1765296e-006,1.6156735e-005,2.7451357e-005,-0.85954076,-0.39354774
82702431.519449,-0.93656838,-0.17202799,1.1634247e-005,-1.8236926e-005,9.8073024e-006,6.6348794e-006,-0.86092532,-0.39077199
82802434.864042,-0.93728048,-0.16843617,3.0387396e-006,-1.2423786e-007,3.8547732e-005,-1.2383146e-005,-0.86234832,-0.38796321
82902438.208636,-0.93805707,-0.16491464,-2.4865667e-005,-4.7494532e-006,1.9450854e-005,2.3090757e-005,-0.8636772,-0.38515753
83002441.553229,-0.93888342,-0.16131613,2.0436857e-005,-2.884362e-005,-6.1394358e-006,-7.7845862e-006,-0.86492777,-0.38240376
83102444.897823,-0.93955964,-0.15782492,-1.2993658e-005,-4.9970927e-006,-6.6765715e-006,-2.339029e-005,-0.866211,-0.37957218
83202448.242416,-0.94032156,-0.15411666,1.6167771e-005,3.2825217e-006,-8.5055326e-006,1.5537735e-005,-0.86765486,-0.3767654
83302451.58701,-0.94100767,-0.15061074,1.3874966e-005,2.4289884e-005,-2.5547197e-005,-2.5872444e-006,-0.86890125,-0.37391517
83402454.931603,-0.94171995,-0.14708713,1.9792898e-005,-2.2223159e-005,-2.4380317e-006,-1.0309022e-005,-0.87028158,-0.37108773
83502458.276197,-0.94243878,-0.14345784,-2.2800734e-006,-1.4589471e-005,3.3651049e-005,3.7074369e-006,-0.87154073,-0.36833897
83602461.62079,-0.94307834,-0.13987355,8.3776831e-006,-4.3342243e-006,-1.098415e-005,-2.5723215e-005,-0.87281823,-0.36544666
83702464.965383,-0.94372296,-0.13617599,-2.5603933e-005,7.0091551e-007,-1.2114007e-005,-2.4841238e-006,-0.87412643,-0.36259502
83802468.309977,-0.94432294,-0.1327498,-9.5222008e-009,-7.9310967e-006,-5.6947774e-006,-5.8180435e-006,-0.87531358,-0.35980028
83902471.65457,-0.94498557,-0.12906905,-3.8652865e-006,-4.7928465e-006,-2.356804e-005,-4.5116235e-006,-0.87657207,-0.35682872
84002474.999164,-0.94549495,-0.12548849,-8.7046737e-006,2.7522652e-005,4.8563702e-006,-1.2181152e-005,-0.87780511,-0.35403278
84102478.343757,-0.94614595,-0.12191645,-1.5406191e-005,-5.4477046e-006,1.38086e-005,6.0957964e-006,-0.87913722,-0.35117716
84202481.688351,-0.94677991,-0.11831668,1.0548628e-005,8.3200412e-006,3.5151952e-005,5.0531642e-005,-0.88044989,-0.34839329
84302485.032944,-0.94730979,-0.11468744,-1.2596394e-005,5.6833001e-006,2.9016192e-006,3.4501714e-005,-0.88166261,-0.34553277
84402488.377538,-0.94785917,-0.11109789,-2.3824226e-005,-1.4346839e-005,1.7447395e-005,-2.0868503e-005,-0.88287562,-0.34271044
84502491.722131,-0.94835424,-0.10734213,2.9535939e-005,-2.5909254e-005,-1.9644103e-005,2.0993977e-005,-0.88407707,-0.33977544
84602495.066725,-0.94893861,-0.10380106,2.1397827e-006,1.6341726e-006,-2.5124816e-006,-8.2715351e-006,-0.88524151,-0.33692527
84702498.411318,-0.94939226,-0.10023189,3.6593421e-005,-2.2849103e-005,-1.3087622e-005,-2.3323819e-005,-0.88643837,-0.33413365
84802501.755912,-0.94990379,-0.096617565,-1.7081129e-005,4.0281848e-006,-3.4400889e-006,6.0653524e-006,-0.88762724,-0.33120513
84902505.100505,-0.95038116,-0.09298414,2.0761297e-006,1.084148e-005,-2.9971927e-005,2.5821193e-005,-0.888753,-0.32827166
85002508.445098,-0.95078212,-0.089299746,-1.0067554e-005,-4.0060779e-005,1.9601684e-005,-2.1529208e-005,-0.88995522,-0.32539505
85102511.789692,-0.95135999,-0.085688509,-1.4739834e-005,8.7710941e-007,-1.6654245e-005,7.2124635e-006,-0.89103764,-0.32246259
85202515.134285,-0.95169532,-0.08203543,-9.4145034e-006,5.742324e-005,9.5419573e-006,1.039807e-005,-0.89222944,-0.31962878
85302518.478879,-0.95216364,-0.078406215,-2.405581e-006,3.9601068e-006,-1.7156919e-005,-2.9489913e-006,-0.89335936,-0.31663963
85402521.823472,-0.95246273,-0.074812867,7.1675213e-006,1.1113316e-005,-1.4475464e-005,6.6736874e-007,-0.89447057,-0.31376877
85502525.168066,-0.95282918,-0.07110773,-2.1067121e-006,3.3423203e-005,-1.0515216e-005,1.8241739e-005,-0.89555603,-0.3108969
85602528.512659,-0.95323306,-0.067465059,4.1594794e-006,-1.2480436e-005,4.2641946e-005,-1.4863769e-005,-0.89659011,-0.30799371
85702531.857253,-0.95366299,-0.063757785,2.160042e-006,8.7806063e-007,-1.0034465e-005,2.3614386e-006,-0.89783579,-0.30505654
85802535.201846,-0.95391214,-0.060122393,-1.1021927e-005,3.1219402e-005,-1.8545248e-006,2.1655958e-005,-0.89883369,-0.30213705
85902538.54644,-0.95433348,-0.056497421,-5.4340785e-006,-3.3978857e-005,-4.7302779e-006,1.4561308e-005,-0.89993179,-0.29918471
86002541.891033,-0.95464057,-0.052769739,2.1041673e-005,-3.2534226e-006,1.477497e-006,-1.9857587e-005,-0.90095431,-0.29639015
86102545.235627,-0.95486778,-0.049176171,1.0364663e-005,8.3595087e-006,-1.4783686e-005,3.2853342e-005,-0.90202832,-0.29335997
86202548.58022,-0.95524704,-0.0455174,-1.1624118e-005,9.5540363e-006,-1.843314e-005,3.767243e-006,-0.90305233,-0.29038182
86302551.924814,-0.95542353,-0.041808683,1.0459152e-005,-1.6282473e-005,-3.8000292e-006,-1.9699408e-005,-0.90410876,-0.28756148
86402555.269407,-0.95572942,-0.038181178,-3.3256472e-006,-1.4164182e-005,-2.2480761e-005,-9.182455e-006,-0.90509689,-0.28465536
86502558.614,-0.95593137,-0.034504835,8.1542321e-006,2.8629644e-005,-3.7320813e-005,-2.2951695e-005,-0.9060849,-0.28160769
86602561.958594,-0.95621294,-0.030817898,3.5459011e-006,-1.208973e-005,-1.0203626e-005,-2.7293984e-006,-0.90711671,-0.2786867
86702565.303187,-0.95636797,-0.027103219,-9.5110693e-008,-3.22446e-007,1.102546e-005,-3.0094593e-006,-0.90821272,-0.27581701
86802568.647781,-0.95665491,-0.023474287,2.800079e-005,3.0256759e-005,8.8794968e-006,-6.5282325e-006,-0.9090941,-0.27281341
86902571.992374,-0.95667881,-0.019735452,-1.5036509e-005,-2.9151954e-005,1.4052397e-005,7.737025e-006,-0.91016448,-0.26985261
87002575.336968,-0.95688927,-0.016062846,-6.756532e-006,4.3335208e-006,1.6603544e-005,2.0408253e-005,-0.91109675,-0.26691949
87102578.681561,-0.95700884,-0.012421626,-6.5934423e-006,-1.4598739e-005,4.6432388e-006,-4.5727229e-006,-0.91207111,-0.26393586
87202582.026155,-0.95717072,-0.0087607065,9.115688e-006,-3.5634218e-006,1.3244391e-005,1.8885539e-005,-0.91294086,-0.2609897
