!CSV A.01.01
!Agilent Technologies,N5227A,US51270345,A.09.80.20
!Agilent N5227A: A.09.80.20
!Date: Monday, November 26, 2018 15:55:57
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S21(REAL),S21(IMAG)
10000000,6.5023727e-005,-0.00013056201
10100003.344593,-0.00021169084,-6.2719111e-005
10200006.689187,-0.00014665395,0.0001800129
10300010.03378,-0.00010965357,0.0001252651
10400013.378374,-0.00028653478,0.00027166665
10500016.722967,0.00029189937,-6.5728811e-005
10600020.067561,-2.9155104e-005,7.4687116e-005
10700023.412154,-6.917071e-005,0.00011901023
10800026.756748,-1.078194e-005,-0.0002404636
10900030.101341,1.0227122e-005,-0.00025826707
11000033.445935,-9.612611e-005,0.00017364322
11100036.790528,3.9280651e-005,0.00010089945
11200040.135122,-0.00030485992,0.00014063892
11300043.479715,-0.00037868356,2.8841449e-005
11400046.824309,7.1904527e-005,-0.00019774055
11500050.168902,-0.00024679949,-0.00022584187
11600053.513495,-0.00019049377,0.00037507
11700056.858089,0.00031698521,0.0001525369
11800060.202682,6.7246492e-006,6.9670234e-005
11900063.547276,7.229238e-005,0.00032232329
12000066.891869,8.7404092e-005,0.00010002981
12100070.236463,0.00022484815,6.4402921e-005
12200073.581056,0.0002224588,9.4567527e-005
12300076.92565,0.00018921202,-2.661731e-005
12400080.270243,2.569336e-005,-0.00010087647
12500083.614837,-0.00017828515,-0.00014221221
12600086.95943,3.1131783e-006,-0.00020274524
12700090.304024,0.00016625941,0.00020068898
12800093.648617,0.00044255762,-0.00016327875
12900096.99321,-1.5278996e-005,0.00015894469
13000100.337804,4.241788e-005,0.00029831519
13100103.682397,0.00019086547,0.00024445701
13200107.026991,3.2919521e-005,6.4450665e-005
13300110.371584,-9.3573982e-007,-0.00018568037
13400113.716178,4.7708396e-005,0.00012102462
13500117.060771,4.3828069e-005,-0.00014893019
13600120.405365,4.3941352e-005,0.00013156069
13700123.749958,0.00010992715,-9.4695488e-006
13800127.094552,-0.00018661252,2.6156051e-005
13900130.439145,-0.00016341383,-6.6031243e-005
14000133.783739,-0.00014418544,-0.00019087468
14100137.128332,0.0003262152,-9.5119743e-005
14200140.472926,5.7457462e-005,-0.00014251556
14300143.817519,-0.00012294434,5.678337e-005
14400147.162112,6.3341686e-005,2.1424808e-005
14500150.506706,7.0244481e-005,-5.0919549e-005
14600153.851299,5.4876014e-005,2.4406687e-005
14700157.195893,-0.00014418404,2.1751872e-005
14800160.540486,6.1340448e-005,-0.00014703299
14900163.88508,-9.2860399e-005,0.00013396834
15000167.229673,2.0645898e-007,3.4194283e-005
15100170.574267,-1.0638008e-005,0.00017563699
15200173.91886,-0.00010293706,-3.7709655e-005
15300177.263454,1.8967361e-005,-3.4861398e-005
15400180.608047,-8.4478183e-005,-0.0002360715
15500183.952641,0.00021775049,8.7720036e-005
15600187.297234,-9.0204318e-005,0.00014891839
15700190.641827,3.9687397e-006,0.00021329739
15800193.986421,-1.1993532e-005,2.7706779e-005
15900197.331014,0.00014593967,6.5855282e-005
16000200.675608,-1.0994384e-005,-0.00010560731
16100204.020201,-1.876337e-005,4.3679785e-005
16200207.364795,-6.4178137e-005,-3.0037498e-005
16300210.709388,2.4427329e-005,6.4174014e-006
16400214.053982,2.2461367e-005,2.7529984e-007
16500217.398575,-1.7437011e-006,-2.215842e-005
16600220.743169,-0.00010930744,-7.1654104e-006
16700224.087762,0.00018440538,-6.4195374e-005
16800227.432356,8.0386235e-005,4.3664775e-005
16900230.776949,-9.1053822e-005,7.9577749e-006
17000234.121543,-6.9399983e-005,0.00017106639
17100237.466136,-3.3355733e-005,-2.8945809e-005
17200240.810729,-6.312297e-005,-0.00010636817
17300244.155323,-6.9040128e-005,-0.00010569477
17400247.499916,-5.4583932e-005,-0.00010514454
17500250.84451,-9.5523639e-005,6.3698649e-006
17600254.189103,6.6157445e-006,8.7752684e-005
17700257.533697,-6.9924157e-005,-3.1479107e-005
17800260.87829,-5.9338439e-005,1.5530049e-005
17900264.222884,0.00010699531,0.00013020883
18000267.567477,6.9039641e-005,-9.0960435e-005
18100270.912071,-0.00011905675,-9.7578413e-005
18200274.256664,2.7603455e-005,-8.572564e-007
18300277.601258,8.6670807e-005,5.1071216e-005
18400280.945851,-9.177428e-005,0.00010993061
18500284.290444,0.00012259185,6.2033636e-005
18600287.635038,0.00011315791,0.00012188125
18700290.979631,8.1835853e-005,-1.3970043e-005
18800294.324225,-2.0669146e-005,-0.00011350367
18900297.668818,9.4230367e-005,9.9364697e-005
19000301.013412,5.1736228e-005,4.2147196e-005
19100304.358005,1.6401103e-005,-2.4248806e-005
19200307.702599,-8.0578619e-005,0.0002156206
19300311.047192,3.0793282e-005,-3.4405395e-005
19400314.391786,-5.8259277e-005,-7.8482932e-005
19500317.736379,9.7561468e-005,2.3611085e-005
19600321.080973,-4.2115986e-005,0.00013556184
19700324.425566,-2.9194412e-005,-1.1522449e-005
19800327.77016,0.00010683926,-1.2918754e-005
19900331.114753,-5.1248622e-005,1.51869e-005
20000334.459346,-4.8090213e-005,0.00014362733
20100337.80394,-4.0593699e-005,0.00012223836
20200341.148533,-8.7734979e-006,0.00015724036
20300344.493127,0.00011035407,6.4379048e-005
20400347.83772,6.9911293e-005,3.0001991e-005
20500351.182314,2.771358e-005,0.0001527342
20600354.526907,-2.4149469e-005,4.0164348e-005
20700357.871501,-2.7306918e-005,4.9225342e-005
20800361.216094,0.00010426011,7.4314128e-005
20900364.560688,7.2449329e-006,1.1288874e-005
21000367.905281,2.8262528e-005,8.7201777e-005
21100371.249875,-7.6522141e-005,4.7456848e-005
21200374.594468,9.8912358e-005,-2.803459e-005
21300377.939062,-9.2199472e-005,-2.5190378e-005
21400381.283655,-7.2576164e-005,2.824152e-005
21500384.628248,1.447429e-005,5.6123458e-006
21600387.972842,-1.3137028e-005,2.29327e-005
21700391.317435,7.1955808e-005,0.00014066946
21800394.662029,5.2246647e-005,9.7666816e-005
21900398.006622,-9.9827412e-006,-3.4108471e-005
22000401.351216,-0.00016123822,9.4598006e-005
22100404.695809,-4.2093998e-005,0.00010668879
22200408.040403,7.276019e-007,3.324739e-005
22300411.384996,5.5809884e-005,4.3454816e-005
22400414.72959,-3.4094406e-005,-3.1010568e-005
22500418.074183,5.0322666e-005,0.00013479829
22600421.418777,8.0553473e-005,-2.9199198e-005
22700424.76337,-1.5495974e-005,5.1224713e-005
22800428.107963,6.2548424e-005,2.9595245e-005
22900431.452557,0.0001060593,6.1554863e-005
23000434.79715,-8.0323618e-005,5.557972e-005
23100438.141744,2.0450734e-005,3.3051427e-005
