!CSV A.01.01
!Agilent Technologies,N5227A,US51270345,A.09.80.20
!Agilent N5227A: A.09.80.20
!Date: Monday, November 26, 2018 15:57:12
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S22(REAL),S22(IMAG)
10000000,0.83314502,-0.38582009
10100003.344593,0.83185297,-0.38830629
10200006.689187,0.83091629,-0.39004335
10300010.03378,0.82936919,-0.39311907
10400013.378374,0.82826853,-0.39498273
10500016.722967,0.82726604,-0.39684549
10600020.067561,0.82608902,-0.39931291
10700023.412154,0.8247841,-0.40099606
10800026.756748,0.82416499,-0.40254453
10900030.101341,0.82265317,-0.40510049
11000033.445935,0.8217361,-0.40705299
11100036.790528,0.82040924,-0.40919444
11200040.135122,0.81988192,-0.41123426
11300043.479715,0.81847388,-0.41321656
11400046.824309,0.81725627,-0.41558096
11500050.168902,0.8162812,-0.41757169
11600053.513495,0.81471264,-0.41898793
11700056.858089,0.81390893,-0.42168415
11800060.202682,0.81281888,-0.42358986
11900063.547276,0.81159645,-0.42573202
12000066.891869,0.81029218,-0.42751727
12100070.236463,0.80899709,-0.42954588
12200073.581056,0.80829823,-0.43153739
12300076.92565,0.80714029,-0.4334181
12400080.270243,0.80600584,-0.43522617
12500083.614837,0.8050974,-0.43725398
12600086.95943,0.80392593,-0.4390848
12700090.304024,0.80235797,-0.44105461
12800093.648617,0.80154669,-0.44356123
12900096.99321,0.80007452,-0.44537649
13000100.337804,0.79868633,-0.44743618
13100103.682397,0.79758084,-0.44935003
13200107.026991,0.79618347,-0.45132187
13300110.371584,0.79513156,-0.45321321
13400113.716178,0.7940219,-0.4551585
13500117.060771,0.79283625,-0.45750469
13600120.405365,0.79156965,-0.45935234
13700123.749958,0.79059899,-0.461032
13800127.094552,0.78916919,-0.46310392
13900130.439145,0.7877993,-0.46499506
14000133.783739,0.78629106,-0.46707204
14100137.128332,0.78508371,-0.46919119
14200140.472926,0.78369355,-0.47106844
14300143.817519,0.78248388,-0.47314486
14400147.162112,0.7810362,-0.47524828
14500150.506706,0.77989161,-0.47692081
14600153.851299,0.77814674,-0.4790872
14700157.195893,0.77720368,-0.48111331
14800160.540486,0.77560675,-0.48297805
14900163.88508,0.77459556,-0.48474488
15000167.229673,0.77309138,-0.48645997
15100170.574267,0.77143484,-0.48839691
15200173.91886,0.76978028,-0.49093321
15300177.263454,0.76844913,-0.49272206
15400180.608047,0.76704049,-0.49463409
15500183.952641,0.76519001,-0.49651197
15600187.297234,0.76370513,-0.49862593
15700190.641827,0.7623511,-0.50053924
15800193.986421,0.76049495,-0.50262421
15900197.331014,0.75923878,-0.50479198
16000200.675608,0.75728178,-0.5067752
16100204.020201,0.75582039,-0.50865561
16200207.364795,0.7543568,-0.51053828
16300210.709388,0.75263608,-0.51252466
16400214.053982,0.7514109,-0.51459694
16500217.398575,0.7494902,-0.51668233
16600220.743169,0.74829555,-0.51844865
16700224.087762,0.74644941,-0.52031851
16800227.432356,0.74493009,-0.5224489
16900230.776949,0.74329448,-0.52422571
17000234.121543,0.74192959,-0.52623934
17100237.466136,0.74033654,-0.52797914
17200240.810729,0.73868436,-0.52985537
17300244.155323,0.7369886,-0.53193641
17400247.499916,0.73559803,-0.53382492
17500250.84451,0.73414159,-0.53580463
17600254.189103,0.732696,-0.53748602
17700257.533697,0.73076838,-0.53946811
17800260.87829,0.7291798,-0.5412181
17900264.222884,0.72775459,-0.543136
18000267.567477,0.72620177,-0.54530406
18100270.912071,0.72457147,-0.54682964
18200274.256664,0.72289491,-0.54865998
18300277.601258,0.72143692,-0.55055922
18400280.945851,0.7199145,-0.55235678
18500284.290444,0.71834117,-0.55415928
18600287.635038,0.71655464,-0.55591476
18700290.979631,0.71512276,-0.55769908
18800294.324225,0.71340573,-0.55962491
18900297.668818,0.71181327,-0.561454
19000301.013412,0.70987082,-0.56343156
19100304.358005,0.70829332,-0.56507754
19200307.702599,0.70661008,-0.56705731
19300311.047192,0.70491827,-0.56893772
19400314.391786,0.70328474,-0.57094461
19500317.736379,0.70144016,-0.57278103
19600321.080973,0.69989598,-0.57449412
19700324.425566,0.69816703,-0.5762738
19800327.77016,0.69624394,-0.57823241
19900331.114753,0.69461614,-0.58007085
20000334.459346,0.6927734,-0.5816232
20100337.80394,0.69123226,-0.58335996
20200341.148533,0.68943268,-0.5854702
20300344.493127,0.68765962,-0.58720481
20400347.83772,0.68585014,-0.58916205
20500351.182314,0.68418908,-0.59077603
20600354.526907,0.682356,-0.5923785
20700357.871501,0.68073553,-0.59428501
20800361.216094,0.67898375,-0.5959571
20900364.560688,0.67718482,-0.59791285
21000367.905281,0.6754216,-0.59967339
21100371.249875,0.67374951,-0.6012876
21200374.594468,0.67204571,-0.60317487
21300377.939062,0.6702798,-0.60460705
21400381.283655,0.66837209,-0.60629898
21500384.628248,0.66671151,-0.60808408
21600387.972842,0.66496313,-0.60992217
21700391.317435,0.66319007,-0.61154312
21800394.662029,0.66138297,-0.61305636
21900398.006622,0.65967476,-0.61497772
22000401.351216,0.65798479,-0.61662024
22100404.695809,0.65624547,-0.61835164
22200408.040403,0.6543169,-0.61994082
22300411.384996,0.65266204,-0.62165999
22400414.72959,0.65091056,-0.62332135
22500418.074183,0.64912027,-0.62493825
22600421.418777,0.64721233,-0.62683672
