!CSV A.01.01,,,,,,,,
!Agilent Technologies,N5227A,US51270345,A.09.80.20,,,,,
!Agilent N5227A: A.09.80.20,,,,,,,,
!Date: Monday, November 26, 2018 15:55:47,,,,,,
!Source: Standard,,,,,,,,
!,,,,,,,,
!BEGIN CH1_DATA,,,,,,,,
!Freq(Hz),S11(REAL),S11(IMAG),S12(REAL),S12(IMAG),S21(REAL),S21(IMAG),S22(REAL),S22(IMAG)
12100070.236463,0.9995504,-0.013262815,0.0002013112,-1.8240489e-005,0.0002248482,6.4402921e-005,0.99969411,-0.012405611
12200073.581056,0.99964356,-0.013681817,3.3030024e-005,0.0001658371,0.0002224588,9.4567527e-005,0.99972963,-0.012440646
12300076.92565,0.99985021,-0.013931572,3.6885244e-006,0.0001898131,0.000189212,-2.661731e-005,1.0000633,-0.01259969
12400080.270243,1.0001391,-0.013813443,2.2913518e-005,0.0002137991,2.569336e-005,-0.0001008765,0.99970198,-0.01297871
12500083.614837,0.99983317,-0.014184993,-0.0002559136,-2.6531758e-005,-0.0001782852,-0.0001422122,1.0000993,-0.012905014
12600086.95943,1.0001131,-0.013636908,0.0001265037,-0.0001361354,3.1131783e-006,-0.0002027452,0.99974805,-0.013165778
12700090.304024,1.0000516,-0.014175121,-8.1322694e-005,6.2358486e-005,0.0001662594,0.000200689,1.0000979,-0.013103624
12800093.648617,0.99918395,-0.013529873,0.0001673182,1.9901129e-006,0.0004425576,-0.0001632788,0.99984652,-0.013195945
12900096.99321,0.99983108,-0.014363077,-0.0001290942,1.51506e-005,-1.5278996e-005,0.0001589447,0.99978727,-0.013073005
13000100.337804,0.99971342,-0.01393511,-7.8254103e-005,0.0001064845,4.241788e-005,0.0002983152,1.0000173,-0.013353301
13100103.682397,0.99958289,-0.014526713,-0.0001367644,-0.0001113647,0.0001908655,0.000244457,0.99986494,-0.013421225
13200107.026991,1.0004053,-0.014480643,1.0230003e-005,-8.9224188e-005,3.2919521e-005,6.4450665e-005,0.99963701,-0.013625341
13300110.371584,0.99960792,-0.014559637,4.0027073e-005,-8.3804014e-005,-9.3573982e-007,-0.0001856804,0.99988973,-0.013693904
13400113.716178,1.0003963,-0.014819508,-5.8456932e-005,0.0001588724,4.7708396e-005,0.0001210246,0.99968892,-0.013657606
13500117.060771,0.99954838,-0.014728927,3.4293629e-005,-3.1913976e-005,4.3828069e-005,-0.0001489302,1.0003505,-0.013582382
13600120.405365,0.99976051,-0.014886377,-2.8391854e-005,2.356951e-005,4.3941352e-005,0.0001315607,1.0000952,-0.013896349
13700123.749958,0.99957585,-0.015251585,9.2270755e-005,-0.0001504912,0.0001099272,-9.4695488e-006,0.99978906,-0.014092952
13800127.094552,0.9998827,-0.01487533,3.7613845e-005,8.9453468e-005,-0.0001866125,2.6156051e-005,0.99962747,-0.014542134
13900130.439145,0.99994624,-0.015562354,-2.9714868e-006,-3.3553577e-005,-0.0001634138,-6.6031243e-005,1.0004727,-0.014349512
14000133.783739,0.9993695,-0.01529198,2.1338356e-005,-7.0085211e-005,-0.0001441854,-0.0001908747,0.99974573,-0.014539431
14100137.128332,0.99975127,-0.015220621,4.6201443e-005,0.0001685787,0.0003262152,-9.5119743e-005,0.99990851,-0.014569452
14200140.472926,1.0001104,-0.015538487,1.9325837e-005,8.4124324e-005,5.7457462e-005,-0.0001425156,0.99993718,-0.014619364
14300143.817519,0.99973667,-0.015396345,2.6941225e-005,-2.2015603e-005,-0.0001229443,5.678337e-005,0.9998045,-0.014881185
14400147.162112,0.99980175,-0.015589459,-8.7874068e-005,0.0001031988,6.3341686e-005,2.1424808e-005,1.0001191,-0.015061256
14500150.506706,0.9995901,-0.015760187,6.5166182e-006,-1.6117561e-005,7.0244481e-005,-5.0919549e-005,0.99967128,-0.014885426
14600153.851299,0.99986005,-0.015751539,-7.066776e-005,-2.9310979e-005,5.4876014e-005,2.4406687e-005,0.99976832,-0.015099466
14700157.195893,0.99955237,-0.016143003,8.1788428e-005,2.0147047e-005,-0.000144184,2.1751872e-005,0.9999218,-0.015401625
14800160.540486,1.0000192,-0.016705224,-8.7880471e-006,7.7048426e-005,6.1340448e-005,-0.000147033,1.0000757,-0.014751487
14900163.88508,0.99961579,-0.016454177,0.0001551033,1.9138715e-005,-9.2860399e-005,0.0001339683,1.0000618,-0.015619338
15000167.229673,0.99967581,-0.01604091,-1.8778694e-005,0.0001042803,2.0645898e-007,3.4194283e-005,0.99971735,-0.015474026
15100170.574267,0.99989796,-0.016420376,-3.619257e-005,-0.0001160923,-1.0638008e-005,0.000175637,0.99994797,-0.015522717
15200173.91886,0.99968833,-0.016743073,1.2474156e-005,0.0001291306,-0.0001029371,-3.7709655e-005,0.9999969,-0.015729979
15300177.263454,0.99976408,-0.016705353,4.1773848e-005,-6.0652274e-005,1.8967361e-005,-3.4861398e-005,0.99969798,-0.015992953
15400180.608047,0.99961084,-0.016661547,0.0001897533,-3.8135833e-005,-8.4478183e-005,-0.0002360715,0.99987602,-0.016103372
15500183.952641,0.99981391,-0.01678928,3.1890679e-005,6.4154687e-005,0.0002177505,8.7720036e-005,1.0000162,-0.016222373
15600187.297234,1.0001098,-0.016795995,3.2686661e-005,7.8766396e-005,-9.0204318e-005,0.0001489184,0.99990427,-0.016076483
15700190.641827,0.99999553,-0.016937034,0.0001258321,4.5141223e-005,3.9687397e-006,0.0002132974,1.0000113,-0.016189169
15800193.986421,0.99989724,-0.017377352,7.4560594e-005,0.0001150508,-1.1993532e-005,2.7706779e-005,0.99990845,-0.016463978
15900197.331014,0.99968904,-0.017406167,2.5910005e-005,3.5177611e-005,0.0001459397,6.5855282e-005,0.99983197,-0.016653759
16000200.675608,0.99976325,-0.017264584,5.8762598e-005,1.39169e-005,-1.0994384e-005,-0.0001056073,0.99985242,-0.016558181
16100204.020201,0.99969083,-0.017354155,2.9086828e-005,4.5841363e-005,-1.876337e-005,4.3679785e-005,1.0000424,-0.016626621
16200207.364795,0.99957263,-0.017843183,1.3476026e-005,-4.5917721e-005,-6.4178137e-005,-3.0037498e-005,1.0003136,-0.016535036
16300210.709388,0.9998439,-0.017789101,-1.9045235e-006,1.2507971e-005,2.4427329e-005,6.4174014e-006,0.99989688,-0.016854674
16400214.053982,0.99979007,-0.01780924,-0.0001122943,-8.5406446e-006,2.2461367e-005,2.7529984e-007,0.99983239,-0.016979663
16500217.398575,0.99978817,-0.017979251,-3.7952607e-006,4.0485516e-005,-1.7437011e-006,-2.215842e-005,0.99966991,-0.016940242
16600220.743169,0.99966449,-0.017584644,2.0890802e-005,0.0001165036,-0.0001093074,-7.1654104e-006,0.99999219,-0.017271467
16700224.087762,0.99983251,-0.017807456,0.0001599977,-7.4491829e-005,0.0001844054,-6.4195374e-005,0.99976134,-0.017423561
16800227.432356,0.99983186,-0.018418055,8.9558402e-005,-0.0001266083,8.0386235e-005,4.3664775e-005,0.99973333,-0.017283889
16900230.776949,0.9997319,-0.018295426,5.6486308e-005,0.0001208144,-9.1053822e-005,7.9577749e-006,0.99990427,-0.017280959
17000234.121543,0.99960142,-0.018647389,7.0438153e-005,9.9115736e-005,-6.9399983e-005,0.0001710664,1.0000743,-0.017493658
17100237.466136,0.99955028,-0.018816069,4.1629319e-005,7.2640156e-005,-3.3355733e-005,-2.8945809e-005,0.99987233,-0.017490413
17200240.810729,0.99980456,-0.018592538,-2.8524315e-007,-0.0001118305,-6.312297e-005,-0.0001063682,0.99984205,-0.017699374
17300244.155323,0.99996042,-0.018765999,1.4248161e-005,0.0001256031,-6.9040128e-005,-0.0001056948,0.99990088,-0.017718168
17400247.499916,0.99960989,-0.018818272,2.1101981e-005,-4.2732067e-005,-5.4583932e-005,-0.0001051445,1.0001485,-0.018079553
17500250.84451,0.99969804,-0.018906772,-3.9977291e-005,9.8682918e-005,-9.5523639e-005,6.3698649e-006,0.99971324,-0.018155444
17600254.189103,0.99981713,-0.019128991,1.7882941e-005,3.4347497e-005,6.6157445e-006,8.7752684e-005,0.99982804,-0.018092694
17700257.533697,0.9999091,-0.01912947,0.0001315095,2.3856852e-005,-6.9924157e-005,-3.1479107e-005,0.99947077,-0.01826109
17800260.87829,0.9995681,-0.019431978,-1.8280694e-005,-5.8346792e-005,-5.9338439e-005,1.5530049e-005,0.99993455,-0.018506559
17900264.222884,0.99945706,-0.019484529,2.1913769e-005,4.3187123e-005,0.0001069953,0.0001302088,0.99955022,-0.018337166
18000267.567477,0.99972022,-0.019155223,-5.7849109e-005,9.909839e-005,6.9039641e-005,-9.0960435e-005,1.0000032,-0.018373655
18100270.912071,0.99978614,-0.019675672,-1.7832444e-005,9.2873277e-005,-0.0001190568,-9.7578413e-005,0.99983078,-0.018678933
18200274.256664,0.99958783,-0.019720292,5.9276175e-005,3.9616967e-005,2.7603455e-005,-8.572564e-007,0.99982989,-0.01873105
18300277.601258,0.99994045,-0.020103335,-3.547479e-005,-6.0325733e-006,8.6670807e-005,5.1071216e-005,0.99994373,-0.019066578
18400280.945851,0.99981797,-0.019737145,3.4901554e-005,-5.2400625e-005,-9.177428e-005,0.0001099306,0.99987376,-0.018891154
18500284.290444,0.99959469,-0.019946204,-7.5950411e-005,7.6096032e-005,0.0001225919,6.2033636e-005,1.0000478,-0.018836347
18600287.635038,0.99981964,-0.019990316,0.0001145902,1.5768628e-005,0.0001131579,0.0001218813,0.99984634,-0.019337004
18700290.979631,0.99976552,-0.02030443,-0.0001147243,-7.7569339e-006,8.1835853e-005,-1.3970043e-005,0.99974841,-0.019474229
18800294.324225,0.99956596,-0.020311432,9.3712724e-006,-2.0305999e-005,-2.0669146e-005,-0.0001135037,0.99994707,-0.019386249
18900297.668818,0.99968517,-0.020553663,-5.5491204e-005,9.6146199e-005,9.4230367e-005,9.9364697e-005,0.99947655,-0.019517824
19000301.013412,0.99964738,-0.020454647,3.3181906e-005,-8.6415766e-006,5.1736228e-005,4.2147196e-005,0.99956936,-0.019882157
19100304.358005,0.99932736,-0.020964347,4.8893336e-005,8.2908628e-006,1.6401103e-005,-2.4248806e-005,0.99969536,-0.019911282
19200307.702599,0.99990237,-0.020711858,2.3177648e-005,2.9511801e-005,-8.0578619e-005,0.0002156206,0.99967021,-0.019765887
19300311.047192,0.99970138,-0.0208981,-5.8389105e-005,4.0932533e-005,3.0793282e-005,-3.4405395e-005,0.99966151,-0.01979552
19400314.391786,0.99959159,-0.021057118,3.2840555e-005,0.0001438517,-5.8259277e-005,-7.8482932e-005,0.99988443,-0.019884052
19500317.736379,0.99976271,-0.020808151,4.2423184e-005,6.8229463e-005,9.7561468e-005,2.3611085e-005,0.9998982,-0.020173119
19600321.080973,0.99970722,-0.021255912,5.6089593e-005,0.0001761518,-4.2115986e-005,0.0001355618,0.99993658,-0.020089814
19700324.425566,0.99953538,-0.021230267,-9.9144061e-005,3.7207843e-005,-2.9194412e-005,-1.1522449e-005,0.99965179,-0.020219171
19800327.77016,0.99971288,-0.021255165,0.0001320077,3.8938993e-005,0.0001068393,-1.2918754e-005,0.99992007,-0.020254696
19900331.114753,0.99958563,-0.021357574,9.7435959e-006,5.9494272e-005,-5.1248622e-005,1.51869e-005,0.99967593,-0.020681217
20000334.459346,0.99962497,-0.021738093,2.030601e-005,1.1967745e-005,-4.8090213e-005,0.0001436273,0.99969232,-0.020665703
20100337.80394,0.99947375,-0.021724178,-3.0423718e-005,8.9341076e-005,-4.0593699e-005,0.0001222384,0.99987072,-0.020769954
20200341.148533,0.99961799,-0.021841042,0.0001079881,3.9494225e-006,-8.7734979e-006,0.0001572404,0.99985301,-0.020857127
20300344.493127,0.9996202,-0.021820888,-0.0001269249,1.6034528e-005,0.0001103541,6.4379048e-005,0.99991989,-0.020813495
20400347.83772,0.99978238,-0.022109121,5.4042826e-005,-3.1923613e-005,6.9911293e-005,3.0001991e-005,0.99956477,-0.021155352
20500351.182314,0.99967426,-0.022153182,-7.7364421e-006,3.197986e-005,2.771358e-005,0.0001527342,0.99976611,-0.021030946
20600354.526907,0.99955434,-0.022146959,-9.4861871e-006,6.2468125e-006,-2.4149469e-005,4.0164348e-005,0.99975759,-0.021273134
20700357.871501,0.99967271,-0.022473041,-5.2338842e-006,8.0261074e-005,-2.7306918e-005,4.9225342e-005,0.99963892,-0.021505438
20800361.216094,0.99947304,-0.022468641,9.348103e-006,9.1897775e-005,0.0001042601,7.4314128e-005,0.99987006,-0.021303205
20900364.560688,0.99978358,-0.022372022,3.3226934e-005,0.0001200464,7.2449329e-006,1.1288874e-005,0.99973702,-0.021551372
21000367.905281,0.99959224,-0.022405779,-1.9987625e-005,7.9782614e-005,2.8262528e-005,8.7201777e-005,0.99973649,-0.021595029
21100371.249875,0.99943078,-0.022742562,-1.9848136e-005,1.6189053e-005,-7.6522141e-005,4.7456848e-005,0.99951386,-0.021749815
21200374.594468,0.99959552,-0.023065215,3.3642063e-005,2.3610688e-005,9.8912358e-005,-2.803459e-005,0.99995953,-0.021758888
21300377.939062,0.99951088,-0.023111669,5.2623338e-005,1.1376042e-005,-9.2199472e-005,-2.5190378e-005,0.99982077,-0.022145182
21400381.283655,0.99945468,-0.022958549,1.9353723e-005,9.6424228e-005,-7.2576164e-005,2.824152e-005,0.99981028,-0.021912377
21500384.628248,0.99947882,-0.023155732,-3.5477169e-005,7.8763049e-005,1.447429e-005,5.6123458e-006,0.99991548,-0.02240311
21600387.972842,0.99955708,-0.023253759,-6.7741945e-005,6.3036452e-005,-1.3137028e-005,2.29327e-005,0.9996376,-0.022198888
21700391.317435,0.99953234,-0.023194009,-6.5787295e-005,0.0001335435,7.1955808e-005,0.0001406695,0.99975866,-0.02232575
21800394.662029,0.99963599,-0.023476303,-2.0216801e-005,0.0001941151,5.2246647e-005,9.7666816e-005,0.9999963,-0.022638397
21900398.006622,0.9995622,-0.023662295,1.0081503e-005,6.1200022e-005,-9.9827412e-006,-3.4108471e-005,0.99984628,-0.022815829
22000401.351216,0.99963486,-0.023671355,-3.8506791e-005,0.0001207509,-0.0001612382,9.4598006e-005,0.99975598,-0.022714285
22100404.695809,0.99947059,-0.023870019,2.9434974e-005,6.5038337e-005,-4.2093998e-005,0.0001066888,0.99977607,-0.022986036
22200408.040403,0.99962151,-0.023812493,-0.0001076516,-4.7006897e-006,7.276019e-007,3.324739e-005,0.9997502,-0.023155991
22300411.384996,0.9995169,-0.024040965,1.0175572e-005,8.788651e-005,5.5809884e-005,4.3454816e-005,0.99970907,-0.023096152
22400414.72959,0.99951291,-0.023969667,-2.6509026e-005,1.0437936e-005,-3.4094406e-005,-3.1010568e-005,0.99959207,-0.023255346
22500418.074183,0.99948841,-0.024068702,-5.7057227e-005,0.0001233683,5.0322666e-005,0.0001347983,0.99960387,-0.023260806
22600421.418777,0.99961138,-0.024134697,6.7076508e-005,0.0001226299,8.0553473e-005,-2.9199198e-005,0.99988049,-0.023408413
22700424.76337,0.99961764,-0.024488179,-4.4501194e-006,2.3304365e-005,-1.5495974e-005,5.1224713e-005,1.0000814,-0.023348421
22800428.107963,0.99934554,-0.024416966,3.8436738e-006,-1.92392e-005,6.2548424e-005,2.9595245e-005,0.99980599,-0.023569312
22900431.452557,0.99972898,-0.024584714,-4.7953279e-005,1.7569517e-006,0.0001060593,6.1554863e-005,0.99984777,-0.023643518
23000434.79715,0.99941391,-0.024852773,1.2899402e-005,8.2487895e-005,-8.0323618e-005,5.557972e-005,0.99982572,-0.023986207
23100438.141744,0.99945897,-0.02473503,8.3245162e-005,7.5150921e-005,2.0450734e-005,3.3051427e-005,1.0000323,-0.023930617
23200441.486337,0.99955577,-0.025025694,4.588654e-005,9.2844995e-005,-9.9004865e-006,-6.4046297e-005,0.99963236,-0.024103867
23300444.830931,0.9993012,-0.025012651,2.3798606e-005,0.000137661,8.1213788e-005,-4.3240179e-005,0.9998976,-0.024037264
23400448.175524,0.99939501,-0.025122048,-8.2140305e-006,4.5712604e-005,-3.5717083e-005,1.1906111e-005,0.99984801,-0.024402549
23500451.520118,0.9994241,-0.025066616,-9.9985875e-005,5.0566483e-005,6.913574e-006,0.0001118455,0.9997834,-0.024451422
23600454.864711,0.99930626,-0.025399679,-3.7061768e-006,-4.9296348e-005,6.8044275e-005,6.3596002e-005,0.9994871,-0.024555553
23700458.209305,0.99947268,-0.025581846,-6.0836865e-005,0.0001093769,-3.6415182e-005,-3.7956033e-005,0.99959695,-0.024434818
23800461.553898,0.99952632,-0.025497103,0.0001022888,0.0001021749,5.4402775e-005,-3.3014432e-005,0.99961823,-0.024707463
23900464.898492,0.9993434,-0.025502814,1.3228691e-005,0.000111317,-4.4401546e-005,5.7685065e-005,0.9995811,-0.024811609
24000468.243085,0.99940562,-0.025628036,-3.3072105e-005,7.3185322e-005,-3.112281e-005,7.5505857e-005,0.99961668,-0.024628658
24100471.587679,0.9993704,-0.026043961,-7.146017e-005,8.7518769e-005,-1.2097753e-005,0.0001391885,0.99971539,-0.024926305
24200474.932272,0.99950081,-0.025880883,-2.674833e-005,4.7910642e-005,-3.4609613e-005,2.9190913e-005,0.99969101,-0.025012793
24300478.276865,0.99924546,-0.026293457,3.6165027e-005,2.4739973e-005,-2.9706012e-005,1.496095e-005,0.99978381,-0.025295392
24400481.621459,0.99937052,-0.02619905,5.8609443e-005,7.0808666e-005,-6.0254984e-005,4.9644375e-005,0.99965489,-0.025351413
24500484.966052,0.99941343,-0.026322277,2.8756216e-005,-9.1913389e-006,-7.8418334e-006,-5.363371e-005,0.99962062,-0.025553247
24600488.310646,0.99932522,-0.026313951,-5.1007264e-005,7.9036508e-005,-3.1309224e-005,-2.5258098e-005,0.99970275,-0.02533813
24700491.655239,0.99936897,-0.026609892,4.3085547e-005,6.4132415e-005,7.3463634e-005,0.0001091278,0.99977833,-0.02549414
24800494.999833,0.99969429,-0.026809346,-4.1213712e-005,7.1289971e-005,-7.0084403e-005,5.3489075e-005,0.99976975,-0.025629167
24900498.344426,0.99960399,-0.026754856,2.5914704e-005,7.1690949e-005,-2.1236599e-005,6.2938161e-005,0.99962473,-0.025884641
25000501.68902,0.99944752,-0.026845261,3.5728553e-005,8.3007617e-005,3.3637207e-005,3.5072375e-005,0.99970263,-0.025978051
25100505.033613,0.99943089,-0.026759489,-2.7838614e-005,0.0001035026,2.1671156e-005,-2.534208e-005,0.99965096,-0.026033208
25200508.378207,0.99940807,-0.026981115,2.4820632e-005,0.0001354407,3.8791124e-005,7.22478e-005,0.99945819,-0.026041891
25300511.7228,0.99934494,-0.027128221,3.7470203e-005,4.3774139e-006,8.6788721e-005,0.0001197558,0.99962842,-0.026128728
25400515.067394,0.99949646,-0.027168257,6.1844294e-005,7.4839911e-005,-4.8447096e-006,-4.4178989e-005,0.99946964,-0.026219323
25500518.411987,0.99931943,-0.027265312,4.0643834e-005,4.3714049e-006,6.1630731e-006,-1.0175629e-005,0.99946457,-0.026491705
25600521.75658,0.99960494,-0.027539296,2.6551543e-006,-1.5852831e-005,-3.7791386e-005,5.3944797e-005,0.99969327,-0.026318468
25700525.101174,0.99951452,-0.027567321,6.1186198e-005,5.4862438e-005,-6.2887848e-005,1.3747255e-005,0.99959272,-0.02664021
25800528.445767,0.99948728,-0.027632412,-7.0932707e-005,5.5455668e-005,-1.1500516e-006,6.9602509e-005,0.99957228,-0.026614049
25900531.790361,0.99937886,-0.027762285,4.062241e-005,7.9793397e-005,2.6489363e-006,9.4063282e-005,0.99956948,-0.026808308
26000535.134954,0.9991073,-0.027876148,-2.2702872e-005,8.0328609e-005,-2.8961997e-006,-4.8502011e-006,0.99968135,-0.026824851
26100538.479548,0.99930662,-0.027854079,-3.577803e-005,1.1472842e-005,4.0279443e-005,8.932846e-005,0.99963498,-0.027015507
26200541.824141,0.99931592,-0.028113039,-2.1767954e-005,6.4349784e-005,-4.0374557e-006,2.9950141e-005,0.99945039,-0.027068855
26300545.168735,0.99944222,-0.028310101,1.9757626e-005,0.0001438137,2.0840209e-005,-9.4514553e-006,0.99943298,-0.027217876
26400548.513328,0.99945307,-0.028413525,-3.0949162e-005,2.7800279e-006,8.1344224e-005,1.4511143e-005,0.99961269,-0.027263366
26500551.857922,0.99948066,-0.02853349,-1.3349496e-005,4.2610969e-005,-1.7749138e-005,6.2876738e-005,0.99945968,-0.027646367
26600555.202515,0.999336,-0.028482586,5.3207325e-005,7.2665534e-005,2.466853e-005,0.0001561953,0.9993332,-0.027473217
26700558.547109,0.99919343,-0.028541442,-9.833775e-006,8.5834581e-005,-1.4797482e-005,0.0001036419,0.99945837,-0.027698111
26800561.891702,0.99921983,-0.028767701,-4.3392505e-005,3.1563122e-005,1.2129241e-005,3.6961152e-005,0.99942946,-0.02774745
26900565.236296,0.99932492,-0.028691627,3.2252017e-005,7.6385106e-005,-5.4276723e-005,0.0001186507,0.99950987,-0.027888013
27000568.580889,0.99929363,-0.029029211,2.7746106e-005,0.0001036095,4.4584849e-006,-9.2309856e-006,0.99960983,-0.028018849
27100571.925482,0.99938542,-0.029030172,-7.1787213e-006,0.0001151648,-4.8810758e-005,7.8895537e-005,0.99960011,-0.028167957
27200575.270076,0.99923307,-0.029171299,7.8720168e-006,6.6766668e-005,3.1111624e-005,0.0001575714,0.99948591,-0.028199591
27300578.614669,0.99947166,-0.029295532,-1.7778406e-005,3.3993369e-005,-5.3550907e-006,5.9222049e-005,0.9994182,-0.028201159
27400581.959263,0.99945003,-0.029376915,6.1846331e-005,0.0001006638,-1.0057594e-006,-2.8504155e-006,0.9995057,-0.028383808
27500585.303856,0.99936515,-0.029383067,4.9505277e-005,7.8244397e-005,3.90778e-006,9.9340301e-005,0.99947333,-0.028614933
27600588.64845,0.9993127,-0.029489325,-4.5248122e-005,2.9749192e-005,-5.9604994e-005,2.0186208e-005,0.99973011,-0.028520875
27700591.993043,0.99933255,-0.029576948,-7.911749e-005,8.1894366e-005,-7.8110155e-005,7.9487196e-005,0.99950373,-0.028684882
27800595.337637,0.9991554,-0.029870566,7.5217436e-006,7.4665739e-005,5.1402225e-005,7.308941e-005,0.99966472,-0.028786223
27900598.68223,0.9993065,-0.029857134,-2.7346114e-005,6.8689602e-005,-1.8918521e-005,8.4441068e-005,0.99941486,-0.028770966
28000602.026824,0.99932992,-0.030001586,-1.5555604e-005,5.9830789e-005,3.1439745e-006,-1.1954915e-005,0.99943841,-0.029011935
28100605.371417,0.99932855,-0.029994512,-3.5816567e-005,8.6077322e-005,-6.8429559e-005,6.2103238e-005,0.99950528,-0.029087141
28200608.716011,0.99951673,-0.030156633,4.7527414e-005,9.9771132e-005,4.6305908e-005,1.3511633e-005,0.99960828,-0.029081196
28300612.060604,0.99924475,-0.030363873,-6.0247199e-005,4.3459011e-005,-6.1921451e-006,3.7752252e-005,0.9993878,-0.029207313
28400615.405197,0.99945718,-0.030480141,-3.0174293e-005,0.0001045896,-0.000112904,6.9025118e-005,0.9994697,-0.029372375
28500618.749791,0.99938309,-0.030473426,2.7082008e-006,6.8954949e-005,-4.5761732e-005,4.2085267e-005,0.99955159,-0.029624643
28600622.094384,0.99918711,-0.030651495,6.3960222e-005,2.8711185e-005,-1.3877554e-005,5.4483186e-005,0.99954337,-0.029540204
28700625.438978,0.99936032,-0.03079034,4.6039051e-005,4.3639408e-005,1.7238735e-005,4.693718e-006,0.99958241,-0.029739989
28800628.783571,0.99939889,-0.030887531,-2.5056583e-005,-8.9694613e-006,-1.8581444e-005,0.0001290361,0.99950153,-0.029918045
28900632.128165,0.99933368,-0.030807463,-1.5791804e-005,8.4027e-005,-6.4684064e-006,4.2709162e-005,0.99957091,-0.029993458
29000635.472758,0.99934912,-0.030980486,3.726891e-006,4.5061854e-005,-5.3454343e-005,6.1098064e-005,0.99943632,-0.029977208
29100638.817352,0.99931782,-0.030984472,-1.8635657e-005,6.9740207e-005,7.4961076e-007,3.4434629e-006,0.99958771,-0.03017815
29200642.161945,0.99929947,-0.031304192,8.114228e-006,3.8537779e-005,-4.8521375e-005,9.4378796e-005,0.99924159,-0.030208925
29300645.506539,0.99906099,-0.031402629,3.6041725e-005,-1.4542969e-005,-7.7868965e-005,2.7363105e-005,0.99966133,-0.030370608
29400648.851132,0.99923438,-0.031551383,-6.0693161e-005,2.8706747e-005,1.0239515e-005,4.2077671e-005,0.99924111,-0.030349182
29500652.195726,0.99921066,-0.031601593,4.3892815e-006,6.2924177e-005,4.0651812e-005,6.1849933e-005,0.99939793,-0.030564746
29600655.540319,0.99924147,-0.031473774,2.9280332e-006,1.4191978e-005,4.5076151e-005,8.8525019e-005,0.99943924,-0.030603968
29700658.884913,0.99912816,-0.031777304,1.1952787e-006,1.0409032e-005,-3.9350103e-005,9.8385754e-005,0.99939811,-0.030671505
