!CSV A.01.01
!Agilent Technologies,N5227A,US51270345,A.09.80.20
!Agilent N5227A: A.09.80.20
!Date: Monday, November 26, 2018 16:00:36
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S12(REAL),S12(IMAG)
10000000,7.4883552e-005,1.8870058e-005
10100003.344593,-0.00025801611,6.2360996e-005
10200006.689187,0.00011751822,-0.00013398995
10300010.03378,0.00030775552,0.0001027773
10400013.378374,0.00024391417,2.6154326e-005
10500016.722967,-0.00025316732,-0.00013161878
10600020.067561,-0.00023320886,0.00013535061
10700023.412154,-4.0568684e-005,-0.00016244198
10800026.756748,9.0874644e-005,-0.00025777175
10900030.101341,-6.3621796e-005,-0.00010758814
11000033.445935,-9.4708259e-005,-0.00011071812
11100036.790528,-9.7723947e-005,-0.00024717051
11200040.135122,6.1080304e-006,-1.5546468e-005
11300043.479715,-3.0493809e-005,0.00022149757
11400046.824309,-0.0001150801,-0.00029277927
11500050.168902,-3.0897321e-005,0.00019129309
11600053.513495,6.1562328e-005,0.00039214172
11700056.858089,0.0001296955,0.00010576587
11800060.202682,-0.00024055895,8.6954515e-006
11900063.547276,0.00014181439,-5.0659361e-005
12000066.891869,0.00013285606,9.5845178e-005
12100070.236463,8.3710962e-005,-0.00017213287
12200073.581056,3.1313433e-005,4.7874277e-005
12300076.92565,-9.2456205e-005,-5.7691203e-005
12400080.270243,-0.00011428147,-6.8183341e-005
12500083.614837,0.00013752945,0.00010891409
12600086.95943,-9.9454184e-005,-0.00011723726
12700090.304024,0.00010758977,0.00021320405
12800093.648617,-6.1099934e-005,-2.3700032e-007
12900096.99321,-8.6186395e-005,5.0251107e-005
13000100.337804,-0.00012522523,-2.6216851e-006
13100103.682397,-0.00015165689,0.00014690573
13200107.026991,9.2961935e-005,8.1814185e-005
13300110.371584,8.0396021e-005,-0.00023493223
13400113.716178,0.00021726303,-0.00017368585
13500117.060771,-8.1904233e-005,-0.00013306091
13600120.405365,-0.00019762303,-8.5974869e-005
13700123.749958,0.00012763515,0.0001480163
13800127.094552,-3.4899243e-005,0.00018998202
13900130.439145,3.569281e-005,-0.00017189402
14000133.783739,0.00014666859,8.863298e-005
14100137.128332,-3.1362812e-005,-8.0666789e-005
14200140.472926,-0.00010628752,3.8397338e-005
14300143.817519,0.00013798226,2.0019821e-005
14400147.162112,0.00015779604,3.3377786e-005
14500150.506706,-2.5476022e-005,3.8560742e-005
14600153.851299,0.0001463402,4.6986628e-005
14700157.195893,-4.9718412e-005,-2.4310579e-005
14800160.540486,-5.0789626e-005,3.8702568e-005
14900163.88508,-3.0734598e-005,-3.956852e-005
15000167.229673,2.9412426e-005,2.6950389e-005
15100170.574267,-0.00012608156,-4.8252652e-005
15200173.91886,-0.00013085245,0.00015166246
15300177.263454,0.00015170833,-2.2432403e-005
15400180.608047,6.9661575e-005,-9.8275588e-005
15500183.952641,4.6061687e-005,5.0880999e-006
15600187.297234,2.3334887e-005,7.9529316e-005
15700190.641827,8.0688296e-005,1.5025964e-005
15800193.986421,-6.2862011e-005,2.8344334e-007
15900197.331014,-8.7430693e-005,0.00018190072
16000200.675608,6.4551299e-005,-1.8175489e-005
16100204.020201,-5.2295814e-005,1.4336958e-005
16200207.364795,-2.9504814e-005,-8.6043321e-005
16300210.709388,6.6173881e-005,8.3696214e-005
16400214.053982,0.00011236005,-4.5094192e-005
16500217.398575,2.6008298e-005,-0.00012078523
16600220.743169,0.00010031116,-2.502968e-005
16700224.087762,1.136369e-005,-1.2271245e-005
16800227.432356,4.0763378e-005,-0.00010783663
16900230.776949,-5.5125074e-005,-4.8738471e-005
17000234.121543,5.1975501e-005,0.00018713243
17100237.466136,-6.5585176e-005,0.00014238482
17200240.810729,-8.9209439e-005,-5.2771367e-005
17300244.155323,1.197186e-006,-4.408765e-005
17400247.499916,5.1765084e-005,-0.00010939562
17500250.84451,3.2383767e-005,5.9378435e-005
17600254.189103,6.5398453e-005,7.8103316e-005
17700257.533697,-9.8496181e-005,-0.00011758049
17800260.87829,-6.7062574e-005,-7.2385064e-006
17900264.222884,5.2236621e-005,-1.9473622e-005
18000267.567477,-5.6577504e-005,1.0535135e-005
18100270.912071,7.4289062e-005,1.8382574e-005
18200274.256664,-4.1657557e-005,-2.1422111e-005
18300277.601258,5.4304528e-006,1.7035532e-005
18400280.945851,0.00013888947,-9.3774279e-006
18500284.290444,3.082968e-005,6.0104717e-006
18600287.635038,-3.301477e-005,-1.0788593e-005
18700290.979631,7.0003072e-005,1.142846e-005
18800294.324225,0.00016064639,2.9393782e-006
18900297.668818,-9.3128983e-005,0.00011281753
19000301.013412,-1.1940864e-005,-3.4017619e-005
19100304.358005,-4.8568083e-005,-5.2267726e-005
19200307.702599,1.7237902e-005,4.2350977e-005
19300311.047192,-1.3919287e-005,-6.8808433e-005
19400314.391786,8.6002627e-005,3.0260571e-005
19500317.736379,-2.5420108e-005,8.7409448e-005
19600321.080973,-3.9091083e-005,-7.8300502e-005
19700324.425566,5.1164312e-005,7.4285694e-005
19800327.77016,8.9665511e-005,1.0948937e-005
19900331.114753,3.7468337e-005,2.3995774e-005
20000334.459346,-9.9266719e-005,-9.5158903e-005
20100337.80394,-1.3195022e-005,-1.6062657e-007
20200341.148533,-0.00012584067,7.8078236e-005
20300344.493127,-3.1018208e-005,-4.0632003e-005
20400347.83772,1.0291047e-005,1.3615033e-005
20500351.182314,-5.205581e-005,-5.9837537e-005
20600354.526907,-2.310014e-006,6.0595383e-005
20700357.871501,-9.1846887e-005,5.8988611e-005
20800361.216094,-4.3832704e-005,8.7803935e-005
20900364.560688,6.1860652e-007,7.9843827e-005
21000367.905281,-6.2201558e-005,3.6128236e-005
21100371.249875,-3.5187972e-005,7.8896592e-005
21200374.594468,-5.7510442e-005,9.5674122e-006
21300377.939062,-1.5049365e-005,5.149412e-005
21400381.283655,7.7229561e-005,4.4984194e-005
