!CSV A.01.01
!Agilent Technologies,N5227A,US51270345,A.09.80.20
!Agilent N5227A: A.09.80.20
!Date: Monday, November 26, 2018 16:21:36
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S21(REAL),S21(IMAG)
10000000,-0.089971334,0.027778322
10100003.344593,-0.0022194502,0.032559734
10200006.689187,0.020166252,0.016117437
10300010.03378,0.001341772,0.0016110061
10400013.378374,-0.035040502,0.066046573
10500016.722967,0.049381528,-0.05011424
10600020.067561,-0.033831615,0.017408926
10700023.412154,0.0045070606,-0.014209784
10800026.756748,-0.033046778,-0.054685634
10900030.101341,0.024719425,-0.0071791578
11000033.445935,0.079012603,0.011222564
11100036.790528,-0.046608258,-0.05506935
11200040.135122,0.031384248,-0.0012568221
11300043.479715,-0.026525011,0.0113398
11400046.824309,-0.031032704,-0.0048914282
11500050.168902,0.05612262,-0.0099774906
11600053.513495,0.057046451,0.041281104
11700056.858089,-0.017639477,0.00028488517
11800060.202682,-0.011176359,-0.025316222
11900063.547276,-0.0070246565,-0.010857596
12000066.891869,0.00075165171,0.042674549
12100070.236463,0.018894691,0.046355307
12200073.581056,-0.027873542,-0.0064729983
12300076.92565,0.0020606415,0.032460246
12400080.270243,0.022134215,-0.033272862
12500083.614837,-0.031356178,0.03154128
12600086.95943,0.012174204,0.010788557
12700090.304024,-0.0017527913,-0.043831509
12800093.648617,-0.012509285,-0.0028549847
12900096.99321,0.04344539,-0.008424636
13000100.337804,0.0097001269,-8.3858822e-006
13100103.682397,0.0062945746,-0.0019739016
13200107.026991,0.005843637,-0.049473893
13300110.371584,-0.039074387,-0.018018918
13400113.716178,0.020411965,0.028591223
13500117.060771,0.011197827,-0.017385112
13600120.405365,0.0029309513,0.028724637
13700123.749958,-0.013298863,-0.011842759
13800127.094552,0.042461623,0.012606439
13900130.439145,0.0018130465,0.010295828
14000133.783739,0.031503778,0.014067618
14100137.128332,-0.019537715,0.026138078
14200140.472926,-0.057872739,0.028486339
14300143.817519,-0.0067540281,0.017113801
14400147.162112,-0.03066978,-0.020884639
14500150.506706,-0.025448725,-0.018168144
14600153.851299,0.0097218277,-0.030416949
14700157.195893,-0.0013911965,-0.0012410288
14800160.540486,0.037947159,-0.0080335978
14900163.88508,-0.010007827,-0.033504184
15000167.229673,-0.0054520839,-0.040086877
15100170.574267,-0.0030273066,-0.020151563
15200173.91886,0.020982724,0.030289918
15300177.263454,-0.03895219,0.019790797
