!CSV A.01.01
!Agilent Technologies,N5227A,US51270345,A.09.80.20
!Agilent N5227A: A.09.80.20
!Date: Monday, November 26, 2018 16:21:54
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S22(REAL),S22(IMAG)
10000000,0.97283137,0.0097889537
10100003.344593,0.9991619,-0.049638379
10200006.689187,0.95545787,-0.012786114
10300010.03378,1.0482032,-0.060780063
10400013.378374,0.95220363,0.027044335
10500016.722967,0.96864295,-0.054585077
10600020.067561,1.0168118,-0.040965412
10700023.412154,1.0471153,-0.063599482
10800026.756748,0.94545418,-0.034263868
10900030.101341,0.97028822,-0.063059628
11000033.445935,0.96678352,-0.10372707
11100036.790528,0.94291365,-0.041877314
11200040.135122,0.97593933,0.012152064
11300043.479715,0.99485892,-0.05485227
11400046.824309,0.98383451,0.0048306356
11500050.168902,0.95093942,-0.037612617
11600053.513495,0.94311452,-0.006781219
11700056.858089,1.0293368,-0.077881493
11800060.202682,0.98073727,-0.018334605
11900063.547276,1.0644592,-0.0005294201
12000066.891869,0.9642781,-0.071254574
12100070.236463,0.98665458,-0.018181276
12200073.581056,1.0303023,-0.038083978
12300076.92565,0.9398042,-0.011655507
12400080.270243,0.98398542,-0.05416172
12500083.614837,1.012121,0.011396909
12600086.95943,1.0288349,-0.053577289
12700090.304024,1.0259581,-0.060296789
12800093.648617,1.0120807,-0.038205151
12900096.99321,1.0180774,-0.022012616
13000100.337804,0.96205568,0.027005998
13100103.682397,0.97654337,-0.099180728
13200107.026991,1.0051374,-0.017159743
13300110.371584,0.93179172,-0.040116478
13400113.716178,0.95513988,-0.011547836
13500117.060771,0.97748458,-0.048838019
13600120.405365,0.90705091,-0.043440875
13700123.749958,1.0230798,-0.028366527
13800127.094552,1.0181777,0.014378151
13900130.439145,1.0244403,-0.0091429455
14000133.783739,0.96252233,-0.052904423
14100137.128332,0.98628306,-0.095724933
14200140.472926,1.0578098,0.024191644
14300143.817519,0.9637658,-0.042784683
14400147.162112,0.97817022,-0.00052840938
14500150.506706,1.0578479,-0.082173191
14600153.851299,1.0010318,-0.039755069
14700157.195893,0.97574621,-0.062525444
14800160.540486,1.0674548,0.00019643163
14900163.88508,0.99538904,0.058696132
15000167.229673,1.0257815,-0.066179842
15100170.574267,0.96715546,-0.013520531
15200173.91886,1.0142649,-0.034616914
15300177.263454,0.99837917,-0.00045438498
15400180.608047,0.99343854,-0.05116019
15500183.952641,1.0037374,-0.050709579
15600187.297234,1.0154458,0.0091276672
15700190.641827,1.0024034,-0.01701642
15800193.986421,1.0267456,-0.082326315
15900197.331014,1.0389311,-0.034330197
16000200.675608,1.0131661,-0.040976454
16100204.020201,0.98707241,-0.047503453
16200207.364795,1.0363687,-0.028270274
16300210.709388,0.94872701,-0.001777089
16400214.053982,0.98203617,-0.060343739
16500217.398575,1.0127184,-0.025548449
16600220.743169,0.94474649,-0.076511033
16700224.087762,1.0182368,-0.037537295
16800227.432356,0.99073571,-0.049446855
16900230.776949,0.97998518,-0.019081876
17000234.121543,0.99556059,-0.015884159
17100237.466136,1.0321579,-0.031157842
17200240.810729,1.0137097,-0.033876449
17300244.155323,0.97326928,-0.031899523
17400247.499916,1.0115694,-0.0021293368
17500250.84451,0.9998877,-0.046136416
17600254.189103,1.0317631,-0.039622921
17700257.533697,0.99625027,-0.08250536
17800260.87829,0.99728584,0.0074809627
17900264.222884,0.98573631,-0.035106096
18000267.567477,0.98859966,-0.017463744
18100270.912071,1.0445935,-0.031668283
18200274.256664,0.99741632,-0.044437043
18300277.601258,1.0059962,-0.022500508
18400280.945851,1.0176216,-0.04003216
18500284.290444,0.98357224,-0.04491226
18600287.635038,0.98042542,-0.014893462
18700290.979631,0.99151707,-0.058545172
18800294.324225,0.9841851,-0.013965118
18900297.668818,0.99166644,-0.0047131018
19000301.013412,1.002118,-0.020682357
19100304.358005,1.0482789,-0.05395145
19200307.702599,1.0321035,-0.041444477
