!CSV A.01.01
!Agilent Technologies,N5227A,US51270345,A.09.80.20
!Agilent N5227A: A.09.80.20
!Date: Monday, November 26, 2018 16:21:05
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S12(REAL),S12(IMAG)
10000000,0.068067797,0.051002357
10100003.344593,-0.010596177,0.032123562
10200006.689187,-0.028669586,-0.018388564
10300010.03378,-0.054180354,0.036948536
10400013.378374,0.044704575,-0.0084120203
10500016.722967,-0.00931866,0.033174254
10600020.067561,0.020605803,0.0045300187
10700023.412154,0.055716872,-0.033013072
10800026.756748,-0.0060024783,0.031982992
10900030.101341,0.0166132,-0.011838038
11000033.445935,-0.0005930739,-0.01284259
11100036.790528,0.013917684,0.0030858717
11200040.135122,0.015241875,-0.02920397
11300043.479715,0.025072597,-0.008370487
11400046.824309,-0.057169423,-0.0068760593
11500050.168902,-0.03792049,0.030923359
11600053.513495,0.018163417,-0.0096499315
11700056.858089,0.0069739055,-0.0059005748
11800060.202682,0.0051250658,-0.028347773
11900063.547276,0.030715493,0.025438212
12000066.891869,-0.0058324747,-0.028449219
12100070.236463,-0.015685722,0.025906663
12200073.581056,-0.0088216774,-0.02767854
12300076.92565,0.0048582493,-0.010626523
12400080.270243,-0.0041250917,-0.032468785
12500083.614837,-0.032113038,-0.0016657391
12600086.95943,0.012514975,0.0093670171
12700090.304024,-0.015303837,0.024383049
12800093.648617,0.042632844,0.026960813
12900096.99321,0.037214227,0.019400857
13000100.337804,-0.04761751,0.0036631215
13100103.682397,-0.03245936,0.060948499
13200107.026991,0.004577639,0.0088410219
13300110.371584,-0.0068929768,-0.0012483482
13400113.716178,0.018550331,0.028234998
13500117.060771,0.022201177,0.0095516723
13600120.405365,-0.0012239841,0.0049781064
13700123.749958,0.031166062,-0.0049635773
13800127.094552,0.035829127,0.036357693
13900130.439145,-0.031791009,0.059263222
14000133.783739,0.0093101151,-0.014338768
14100137.128332,-0.0026630983,0.0044669025
14200140.472926,0.029342333,0.00042585819
14300143.817519,0.018125601,-0.0049716975
14400147.162112,-0.034523111,-0.0076638935
14500150.506706,-0.00018612811,0.0045797066
14600153.851299,-0.00053730072,0.020476993
14700157.195893,0.003837487,0.012022465
14800160.540486,-0.024530774,-0.028028324
