!CSV A.01.01
!Agilent Technologies,N5227A,US51270345,A.09.80.20
!Agilent N5227A: A.09.80.20
!Date: Monday, November 26, 2018 16:16:07
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S12(REAL),S12(IMAG)
10000000,0.0010828137,0.0072626472
10100003.344593,0.00066204643,-0.0058914693
10200006.689187,-0.00052724942,0.003912352
10300010.03378,-0.022337789,-0.052710578
10400013.378374,0.014993728,0.050624348
10500016.722967,0.0014062136,-0.0094189532
10600020.067561,-0.043709274,0.015265656
10700023.412154,-0.021667395,0.021974085
10800026.756748,-0.021750201,0.026216771
10900030.101341,0.0028299782,-0.0074713402
11000033.445935,-0.019460991,0.017599877
11100036.790528,0.017713599,-0.013898125
11200040.135122,0.0090069883,0.03431977
11300043.479715,0.0017285685,0.022825055
11400046.824309,-0.036607295,0.01735118
11500050.168902,-0.046745781,-0.017491726
11600053.513495,-0.016188836,0.0081900675
11700056.858089,0.014502549,-0.019740764
11800060.202682,0.038537901,0.0075224042
11900063.547276,-0.007463037,-0.025093781
12000066.891869,0.035905361,-0.012020673
12100070.236463,0.0054799332,0.00025588772
12200073.581056,0.020805595,0.015422596
12300076.92565,0.01183189,-0.029085914
12400080.270243,0.011372205,0.049708135
12500083.614837,0.01787973,-0.022420038
12600086.95943,-0.029190587,-0.0037373079
12700090.304024,0.0040635327,0.011804256
12800093.648617,-0.010113489,-0.011958986
12900096.99321,-0.028339433,-0.012927828
13000100.337804,-0.016722856,0.030948881
13100103.682397,-0.028503859,0.0093844226
13200107.026991,0.029703012,0.01068652
13300110.371584,-0.00076849799,0.041799992
13400113.716178,-0.015856434,0.030558098
13500117.060771,0.010265069,0.016241871
13600120.405365,-0.0032683567,-0.0099980542
13700123.749958,-0.0090226065,0.016977841
13800127.094552,0.026522117,0.0074792127
13900130.439145,-0.012083568,0.039566848
14000133.783739,-0.0063937805,-0.0070419912
14100137.128332,0.017823759,-0.025742937
14200140.472926,-0.0028190357,-0.022830222
14300143.817519,0.047518589,-0.035966121
14400147.162112,-0.00020787909,-0.023650583
14500150.506706,-0.010439685,0.031129081
14600153.851299,0.0074874391,-0.033744849
14700157.195893,-0.0088982778,-0.0095178438
14800160.540486,-0.017255537,0.022078145
14900163.88508,0.022431256,-0.00040622271
15000167.229673,0.006400045,0.012808485
15100170.574267,0.0066866074,-0.020313554
15200173.91886,0.0089079747,0.0012443913
