!CSV A.01.01
!Agilent Technologies,N5227A,US51270345,A.09.80.20
!Agilent N5227A: A.09.80.20
!Date: Monday, November 26, 2018 16:11:54
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S12(REAL),S12(IMAG)
10000000,-0.004322316,0.053005658
10100003.344593,-0.023444513,-0.022361923
10200006.689187,0.020235784,-0.0042087277
10300010.03378,0.0063733803,0.059576258
10400013.378374,-0.021507118,-0.016489862
10500016.722967,-0.0098951515,0.012045175
10600020.067561,0.012143089,-0.023662455
10700023.412154,-0.043364596,-0.026388777
10800026.756748,0.014630559,-0.01215836
10900030.101341,-0.0014823293,-0.027253894
11000033.445935,0.019824514,-0.028033592
11100036.790528,-0.03100046,-0.0048271925
11200040.135122,0.014793533,-0.0072541134
11300043.479715,-0.014906753,-0.039463162
11400046.824309,0.025037223,-0.016453335
11500050.168902,0.011282298,-0.020773845
11600053.513495,0.010353044,0.0097516831
11700056.858089,0.027883142,0.0037692953
11800060.202682,0.015664054,-0.041003071
11900063.547276,0.0030579895,0.0011373737
12000066.891869,-0.024365531,0.017464299
12100070.236463,0.017159006,-0.017184112
12200073.581056,-0.0062136352,-0.026135849
12300076.92565,-0.011671788,0.027781269
12400080.270243,-0.0078774784,0.010441405
12500083.614837,0.011139552,0.021864627
12600086.95943,0.044193558,-0.034046665
12700090.304024,-0.00013851046,-0.014374336
12800093.648617,-0.02583248,0.022135861
12900096.99321,0.0025975332,0.020807803
13000100.337804,0.0042685894,-0.022440599
13100103.682397,-0.027203953,-0.0064116637
13200107.026991,-0.016886132,-0.02239782
13300110.371584,0.029755984,0.019934455
13400113.716178,-0.0099554472,0.050497327
13500117.060771,-0.012349577,-0.02141743
13600120.405365,-0.015738579,0.0083265565
13700123.749958,0.015787153,0.00475229
13800127.094552,0.0062585818,0.010075143
13900130.439145,0.0089308033,-0.020987226
14000133.783739,-0.032164954,0.008868333
14100137.128332,0.012896123,-0.0045694225
14200140.472926,0.036087006,-0.00564611
14300143.817519,-0.011310403,0.039709024
14400147.162112,-0.028353907,-0.0057072868
14500150.506706,-0.0038680865,-0.017710805
14600153.851299,0.0038506805,-0.0015855239
14700157.195893,-0.027525974,-0.00038720891
14800160.540486,0.02033611,-0.0055241566
14900163.88508,0.0020277326,-0.0041557029
15000167.229673,-0.0043435283,0.0024459541
15100170.574267,-0.012876993,0.0066295136
15200173.91886,-0.0085398229,0.012256291
15300177.263454,-0.020819623,-0.00047119966
15400180.608047,0.017303893,-0.0032834404
15500183.952641,-0.00046732542,0.0072598858
15600187.297234,-0.012493685,-0.040259946
15700190.641827,-0.0026267578,0.002982381
15800193.986421,-0.017622612,0.0073971027
15900197.331014,0.0037048117,-0.013853312
16000200.675608,-0.0093946746,0.015255921
16100204.020201,0.0080611948,-0.0068219895
16200207.364795,-0.018081555,-0.0061752312
16300210.709388,-0.00063625595,-0.030282019
16400214.053982,0.018654533,-0.0013273766
16500217.398575,0.011545327,0.0075131427
16600220.743169,0.015067348,0.02070976
16700224.087762,-0.021380607,-0.037178144
16800227.432356,-0.0018735202,0.0025317036
16900230.776949,0.0020528233,0.011279439
17000234.121543,0.0054011284,0.0019059669
17100237.466136,0.025940085,-0.014571783
17200240.810729,0.043956824,0.003461546
17300244.155323,0.0077496422,0.012776817
17400247.499916,-0.016603639,0.015589743
17500250.84451,0.014686244,-0.013086531
17600254.189103,0.013009826,0.0098446943
17700257.533697,0.0140917,0.023245594
17800260.87829,0.0018126604,-0.00036543314
17900264.222884,-0.0015471927,-0.017715557
18000267.567477,-0.0048716217,0.016464323
18100270.912071,-0.014610516,0.004040421
18200274.256664,0.014321755,-0.010207716
18300277.601258,-0.013336679,-0.0078719268
18400280.945851,-0.0050169909,0.010867758
18500284.290444,0.0045380234,0.0064265812
18600287.635038,-0.013791387,-0.011268025
18700290.979631,-0.016709916,0.0056937463
18800294.324225,0.00060309214,0.0069516855
18900297.668818,0.0053582154,-0.011010118
19000301.013412,0.016133144,0.0039148829
19100304.358005,-0.0093025723,-0.0039526308
19200307.702599,-0.012038197,0.028957361
19300311.047192,0.004584597,-0.0033532535
19400314.391786,0.0023388469,0.0034729918
19500317.736379,-0.006707544,-0.011835622
19600321.080973,0.00019489879,0.0044769258
19700324.425566,0.0068020052,0.0097883707
19800327.77016,0.0033196339,-0.002835308
19900331.114753,-0.0066484716,-0.017505137
20000334.459346,0.012382137,0.017082594
20100337.80394,0.00094994454,0.013898032
20200341.148533,0.0023853804,0.012463006
20300344.493127,-0.006183174,0.017168488
20400347.83772,0.017131539,0.0077599403
20500351.182314,0.020415859,0.012895902
20600354.526907,-0.0055804881,-0.0040096077
20700357.871501,0.0091139674,-0.0087552462
20800361.216094,0.0027742535,-0.0030156956
20900364.560688,0.0011841819,-0.0076506585
21000367.905281,0.00049614214,0.0063914633
21100371.249875,0.013314656,-0.013761567
21200374.594468,0.0088155726,0.00067532517
21300377.939062,-0.010706036,0.0044807391
21400381.283655,0.018939018,-0.0049062739
21500384.628248,0.011369993,0.013995232
21600387.972842,0.0059029758,-0.0046950383
21700391.317435,0.0068491567,0.0045264768
21800394.662029,0.0051300572,-0.002417892
21900398.006622,0.012879923,-0.0043590926
22000401.351216,-0.0025990983,0.0023088895
22100404.695809,0.0055830162,0.0074928049
22200408.040403,-0.0011922978,0.0074762413
22300411.384996,0.012170316,0.0066174702
22400414.72959,-0.0089486372,-0.0038253467
22500418.074183,0.0053755967,0.0020926641
22600421.418777,-0.0085216137,-0.00068956136
22700424.76337,0.00019479441,-0.00079312391
22800428.107963,-0.0023198118,-0.0092079956
22900431.452557,0.0051301168,0.0077090263
23000434.79715,0.00022565064,0.0054974421
23100438.141744,0.0041986643,-0.00080887222
23200441.486337,0.0077487403,0.0094567267
23300444.830931,-0.0016249969,0.01423399
23400448.175524,-0.0040173638,-0.021449963
23500451.520118,0.012144432,-0.0019071134
23600454.864711,-0.0039646914,-0.0039127604
23700458.209305,-0.0084695145,-0.0025625983
23800461.553898,0.010966722,-0.0036054568
23900464.898492,0.0058816145,-0.0027988527
24000468.243085,-0.0039124419,0.007199239
24100471.587679,0.002635051,-0.0018915375
24200474.932272,0.00093717652,0.003803194
24300478.276865,-0.0064748102,-0.0057245749
24400481.621459,-0.0055803861,-0.0070676086
24500484.966052,-0.0018289167,-0.0026071989
24600488.310646,0.0026944734,-0.010954808
24700491.655239,0.0097700413,0.0015656763
24800494.999833,0.013508349,-0.00047011665
24900498.344426,0.0014737884,0.00037317965
25000501.68902,-0.0058585573,0.010343459
25100505.033613,0.0076242294,0.0086804312
25200508.378207,0.011384724,0.0036720363
25300511.7228,0.013713469,0.0039421539
25400515.067394,0.0068399217,0.0028003294
25500518.411987,-0.0071982741,0.0046349722
25600521.75658,-0.013322135,0.0097708153
25700525.101174,-0.0070292214,-0.0087017193
25800528.445767,-0.0026326505,-0.00099060417
25900531.790361,-0.0064143855,-0.0085467976
26000535.134954,0.01647396,-0.010846409
26100538.479548,-0.0053664371,-0.0017500452
26200541.824141,0.0026108911,-0.0020866187
26300545.168735,0.0068942402,-0.0024130209
26400548.513328,0.011089116,0.010856469
26500551.857922,0.010000935,-0.0080280956
26600555.202515,0.015471345,0.0032366973
26700558.547109,-0.0075824163,0.0024402139
26800561.891702,0.001390824,0.0078886114
26900565.236296,0.0075602042,0.0071457243
27000568.580889,0.0025707132,-0.0034641761
27100571.925482,0.0014330902,0.0026477012
27200575.270076,0.0036001564,0.005905591
27300578.614669,0.0010230305,-0.0011370786
27400581.959263,-0.012304026,-0.0027966392
27500585.303856,0.0008442548,-0.0039886856
27600588.64845,0.0014691645,-0.002413139
27700591.993043,-0.016552944,0.00070340181
27800595.337637,0.01707205,0.0069793095
27900598.68223,0.0027180251,0.013537843
28000602.026824,-0.0041705859,-0.0037614736
28100605.371417,-0.010612276,0.010267465
28200608.716011,0.0034663619,-0.0018431889
28300612.060604,0.0072626607,-0.0029642861
28400615.405197,-0.0091697378,-0.0055433055
28500618.749791,0.0057252157,-0.0017788879
28600622.094384,0.0082141627,-0.0020763387
28700625.438978,-0.0027094963,0.0067258361
28800628.783571,0.0052515906,0.010862093
28900632.128165,0.00015260618,0.0024235335
29000635.472758,-0.0018510888,0.0015270372
29100638.817352,0.0044629248,0.00026553567
29200642.161945,-0.0067895264,0.0042971168
29300645.506539,0.0090429625,-0.0016892924
29400648.851132,0.0052489964,-0.0035046441
29500652.195726,0.00069562986,0.001039122
29600655.540319,-0.0078826984,-0.0059728194
29700658.884913,0.0034580075,-0.0072488561
29800662.229506,0.0045028999,0.0070696962
29900665.574099,0.0010014914,0.0099025881
