!CSV A.01.01
!Agilent Technologies,N5227A,US51270345,A.09.80.20
!Agilent N5227A: A.09.80.20
!Date: Monday, November 26, 2018 16:15:57
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S21(REAL),S21(IMAG)
10000000,-2.0745451,0.71396863
10100003.344593,-2.2432811,0.83968401
10200006.689187,-1.9432518,0.98168075
10300010.03378,-1.920087,0.86686456
10400013.378374,-1.8741686,0.99236482
10500016.722967,-1.9840139,0.89190817
10600020.067561,-1.7468201,0.97039312
10700023.412154,-1.7243934,1.1255182
10800026.756748,-1.8316019,1.0273672
10900030.101341,-1.7185818,0.97096461
11000033.445935,-1.8242109,1.0102341
11100036.790528,-1.7768683,1.1133372
11200040.135122,-1.750289,0.96444774
11300043.479715,-1.6640096,1.1847645
11400046.824309,-1.887678,0.77281564
11500050.168902,-1.7252582,0.99102998
11600053.513495,-1.9880328,0.95607889
11700056.858089,-1.9695877,0.67951202
11800060.202682,-2.0978496,0.84299093
11900063.547276,-2.1516395,0.83557546
12000066.891869,-2.2802408,0.76524591
12100070.236463,-2.2317657,0.72569197
12200073.581056,-2.2339635,0.81485623
12300076.92565,-2.0480883,0.77583587
12400080.270243,-2.2469954,0.80843163
12500083.614837,-2.0992866,0.98351043
12600086.95943,-2.0627341,0.95625925
12700090.304024,-2.0853724,1.023412
12800093.648617,-1.9092331,1.099962
12900096.99321,-1.9798347,1.1690953
13000100.337804,-1.7408206,1.0068567
13100103.682397,-1.801286,0.96159667
13200107.026991,-1.793926,1.1920216
13300110.371584,-1.8277601,1.061885
13400113.716178,-1.6978799,1.1175315
13500117.060771,-1.7031958,1.1105022
13600120.405365,-1.5183212,1.2092046
13700123.749958,-1.5441731,1.1180699
13800127.094552,-1.7256575,1.1882939
13900130.439145,-1.5203748,1.1741511
14000133.783739,-1.5244408,1.185547
14100137.128332,-1.4880378,1.0980375
14200140.472926,-1.5007147,1.1265047
14300143.817519,-1.4286046,1.2406387
14400147.162112,-1.541382,1.1652849
14500150.506706,-1.5732332,1.2175925
14600153.851299,-1.5620314,1.1533651
14700157.195893,-1.5889624,1.2200092
14800160.540486,-1.5904499,1.0594641
14900163.88508,-1.6839279,1.104552
15000167.229673,-1.6472455,1.0767379
15100170.574267,-1.8436884,1.0697815
15200173.91886,-1.7829511,1.0990181
15300177.263454,-1.8365024,1.138782
15400180.608047,-1.7931908,1.0602187
