!CSV A.01.01
!Agilent Technologies,N5227A,US51270345,A.09.80.20
!Agilent N5227A: A.09.80.20
!Date: Monday, November 26, 2018 16:04:11
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S21(REAL),S21(IMAG)
10000000,1.6697664e-005,-0.00053221616
10100003.344593,-1.0122984e-005,-9.642927e-005
10200006.689187,-4.7539106e-005,-0.00036233244
10300010.03378,-0.0001562001,0.00013409031
10400013.378374,6.7474102e-005,-0.00013162498
10500016.722967,0.00031179222,0.00015838808
10600020.067561,5.5885223e-005,0.00023946472
10700023.412154,-0.0001307416,-0.00011406693
10800026.756748,-0.0001599432,-0.00014441718
10900030.101341,-0.00011971861,7.1681352e-005
11000033.445935,-0.00026704971,-9.5213974e-005
11100036.790528,-4.1953375e-005,2.8506134e-005
11200040.135122,-0.0001350966,0.00019930019
11300043.479715,0.00030191636,0.00020184301
11400046.824309,-3.0018875e-005,0.00028431913
11500050.168902,0.00012202285,0.0002165083
11600053.513495,-1.6929216e-005,-2.2855053e-005
11700056.858089,-0.00023578665,5.9198646e-005
11800060.202682,-9.3960851e-005,-8.3916268e-005
11900063.547276,0.0002242358,-4.1770138e-005
12000066.891869,-1.0800291e-005,-0.0002126828
12100070.236463,0.00010005126,9.8974095e-005
12200073.581056,-0.00014146969,-0.00022819916
12300076.92565,8.2630129e-007,0.00012951848
12400080.270243,-0.00014416059,-4.8514183e-005
12500083.614837,-9.3768882e-005,-0.00024692656
12600086.95943,0.00020407914,0.00012077044
12700090.304024,-7.135675e-005,2.9708244e-006
12800093.648617,0.00025533157,2.7557095e-005
12900096.99321,7.6350581e-005,-7.0169459e-005
13000100.337804,7.2742878e-005,0.00010993692
13100103.682397,7.9297162e-005,-1.2252773e-005
13200107.026991,-2.86101e-005,1.2214979e-005
13300110.371584,1.4511264e-005,-6.452683e-005
13400113.716178,8.247028e-005,1.6841101e-005
13500117.060771,0.00018525707,-0.00018194772
13600120.405365,-3.5758098e-005,-2.4100371e-005
13700123.749958,0.00019158897,0.00012021719
13800127.094552,-7.9837395e-005,-7.6523109e-005
13900130.439145,8.478878e-006,5.9323396e-005
14000133.783739,-5.1231389e-005,0.00014712906
14100137.128332,-6.3192383e-005,2.6546861e-005
14200140.472926,5.3925109e-005,3.1681695e-005
14300143.817519,6.7482615e-005,1.2688836e-006
14400147.162112,-5.9385577e-005,6.7413625e-006
14500150.506706,-0.00010871685,-6.2319625e-005
14600153.851299,-2.2710739e-005,-8.1198108e-005
