!CSV A.01.01
!Agilent Technologies,N5227A,US51270345,A.09.80.20
!Agilent N5227A: A.09.80.20
!Date: Monday, November 26, 2018 16:03:46
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S12(REAL),S12(IMAG)
10000000,8.3041705e-005,1.744914e-005
10100003.344593,-7.6337246e-006,0.00037931371
10200006.689187,-0.00013905475,-7.8372832e-005
10300010.03378,9.5369571e-005,9.3602641e-005
10400013.378374,-0.0001858887,-7.1982002e-005
10500016.722967,-0.00014827008,-0.00010985987
10600020.067561,-0.00020986008,0.00018073685
10700023.412154,9.0220434e-005,9.5949632e-005
10800026.756748,-0.00013060807,7.755035e-005
10900030.101341,-4.4200049e-005,1.9222984e-005
11000033.445935,-1.815639e-005,-2.3096653e-005
11100036.790528,-0.00010871347,-1.2682847e-005
11200040.135122,-1.547273e-005,-8.6686392e-005
11300043.479715,-6.7436027e-005,-3.7290909e-005
11400046.824309,6.836134e-005,6.689805e-005
11500050.168902,7.8078978e-005,0.00010340173
11600053.513495,4.568214e-005,-0.00014394226
11700056.858089,0.00011742958,-0.00012424408
11800060.202682,6.2204599e-005,-8.6598877e-005
11900063.547276,0.00015059527,-5.0155239e-005
12000066.891869,5.8771522e-005,-0.00019284463
12100070.236463,0.00014896125,6.3624306e-005
12200073.581056,1.7602677e-005,2.008853e-005
12300076.92565,-8.5655921e-007,-4.7972597e-005
12400080.270243,0.00015365116,-0.0001454312
12500083.614837,8.725447e-005,-0.00015014174
12600086.95943,-6.9647875e-005,-6.9404967e-005
12700090.304024,0.00011237604,-1.5325111e-005
12800093.648617,5.1974837e-007,-6.694012e-005
12900096.99321,-0.00013485859,-0.00012029646
13000100.337804,0.00012409054,3.1842381e-005
13100103.682397,-6.4961823e-005,-8.0860664e-005
13200107.026991,5.3731001e-005,-5.3514974e-005
13300110.371584,-0.00010404007,0.00014274979
13400113.716178,-6.7107518e-005,1.7530407e-005
13500117.060771,-9.8067401e-005,-2.1751341e-005
13600120.405365,-0.00011211268,-8.1961596e-005
13700123.749958,-9.4623283e-005,-0.00013021677
13800127.094552,6.0652808e-005,2.0558766e-005
13900130.439145,0.00010051092,-0.00013747746
14000133.783739,8.2420142e-005,7.769763e-005
14100137.128332,9.9870718e-005,0.00011536576
14200140.472926,0.0001172753,9.4322473e-005
14300143.817519,-0.00011020762,8.3121551e-005
14400147.162112,1.906917e-005,-5.019029e-005
14500150.506706,0.00012015351,3.1686908e-005
14600153.851299,-5.7613459e-005,2.7073918e-005
14700157.195893,-2.7477416e-005,-0.00011452277
14800160.540486,-6.6017266e-005,-4.02816e-005
14900163.88508,5.5556866e-005,-2.9733932e-005
15000167.229673,-1.3316194e-006,-2.4491072e-005
15100170.574267,-9.3178591e-005,-1.2524979e-005
15200173.91886,-2.5496798e-005,4.5849818e-005
15300177.263454,-0.00012986785,1.3626036e-005
15400180.608047,-0.00017202119,-6.4056672e-005
15500183.952641,2.7871283e-005,-0.00010223749
15600187.297234,0.00013246464,7.9415895e-006
15700190.641827,8.403336e-005,-6.0982278e-005
15800193.986421,-0.00010929178,-7.9395013e-006
15900197.331014,7.224502e-005,-6.3263593e-005
16000200.675608,-0.00012362112,3.5164383e-005
16100204.020201,2.2288841e-005,-7.4090909e-005
16200207.364795,-0.00016100456,-7.9881705e-005
